,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t3412,3.1060426,5.412526,4.8680496,4.705552,11.627272,5.5798535,5.2147713,4.48699,5.193337,5.3624535,5.6638227,4.356898,4.6610765,5.7554564,5.2142167,5.1390433,3.978843,4.0355635,5.19382,5.535992,4.5494633,4.977051,4.7603097,4.858798,3.8055558,5.445271,4.374654,7.090826,5.4369416,5.3792305,4.371787,4.0991054,4.7595134,5.1096416,4.974878,4.7213783,5.8131638,4.765909,4.106171,4.6669827,4.888063,5.431802,5.3320613,4.8428173,6.6244173,2.956781,3.7519176,5.3807597,3.346004,5.7361526,5.5414114,5.3582544,4.4181,5.6843767,4.5365944,6.5661864,3.9025705,4.140486,4.948668,5.1738877,5.982978,6.941483,5.7552824,5.7726483,3.8176327,6.260699,5.281533,5.377348,4.5424542,4.4448357,4.403564,5.498856,6.450615,4.4039235,4.2620606,4.8125,5.3794136,4.922498,5.0966215,3.9119906,7.2580705,5.297524,4.565991,5.3305006,5.0613723,5.4774604,4.7562804,3.9530919,4.1160555,3.558799,5.3812127,5.6639004,4.4035597,5.9688535,6.1215577,4.403408,5.2174177,4.075619,3.2162917,6.820546
t3413,5.5651636,4.327506,5.6488547,5.967701,1.3343037,4.9936633,3.9377186,5.912091,4.0182962,4.3771763,3.6658757,5.483643,5.0593977,5.582739,4.4185066,5.791811,2.7460983,5.4261065,4.146095,4.2444367,7.188572,4.2653904,4.5287313,4.5711775,4.2488675,6.944469,4.3482685,5.819643,6.387092,3.8585181,4.510717,3.0361059,5.5210533,4.890676,6.195043,5.907024,4.8688936,6.1036053,5.3641953,5.967036,4.0457845,2.7439811,4.139206,4.5144777,5.652332,4.809304,4.947338,5.8331757,5.291323,4.051786,3.9661098,5.948435,3.9277477,6.4521275,5.6185346,4.4295015,4.60799,4.8093014,5.3221536,5.398381,5.4096484,5.2715664,4.5500693,5.970526,3.8057003,4.222485,5.7667985,4.563111,4.5866218,7.301627,4.690776,3.630676,4.4814343,4.8560114,4.41054,4.039703,4.187806,5.679987,4.5336084,4.134358,4.945416,6.164875,6.0742316,4.8988357,3.7751698,4.8553557,3.7304735,5.751048,5.2903504,4.8470387,4.0964055,3.0517766,5.284675,4.722496,3.4666383,5.217751,4.5970597,5.5356894,5.1624265,3.1794624
t3414,5.5769644,4.3400607,5.663266,5.9620514,1.3144698,4.995598,3.9482708,5.92763,3.9983773,4.387829,3.6846642,5.4875374,5.0623465,5.5916953,4.4217367,5.811655,2.73762,5.4396896,4.1305246,4.2303233,7.184704,4.2676196,4.5157604,4.5857086,4.246965,6.9646006,4.342576,5.8232164,6.3925858,3.8433323,4.491455,3.0339236,5.512802,4.9044394,6.2006803,5.926676,4.8645444,6.099044,5.3452387,5.9762154,4.0318475,2.7409637,4.1294723,4.513684,5.63239,4.794368,4.9558735,5.8490095,5.2760243,4.0484514,3.9529,5.9590936,3.9186952,6.4661837,5.614176,4.409564,4.600306,4.8159485,5.3398814,5.4024854,5.412094,5.27933,4.556821,5.9903274,3.7911713,4.2028975,5.770346,4.5431647,4.5666237,7.3154984,4.676732,3.618676,4.483939,4.856499,4.3962345,4.0198236,4.1701074,5.6694493,4.5340304,4.13199,4.9255567,6.1839275,6.093309,4.886529,3.7752247,4.849579,3.7371306,5.7709017,5.28806,4.8381853,4.108796,3.0422206,5.2803645,4.7411995,3.4780993,5.1987934,4.577154,5.516131,5.1532593,3.2022145
t3415,3.8061202,6.0446076,4.6589866,3.429465,5.035325,4.54245,1.3866792,4.202447,5.129433,6.2606726,5.013385,6.4953456,4.5367317,5.4035487,4.433489,4.669946,2.229419,3.5679781,4.170964,4.0769143,6.249849,4.2658057,4.3707814,6.940948,4.4216127,3.8626227,4.1189866,5.195801,5.3393083,3.997905,5.2634134,5.1921935,5.6144447,5.2816753,4.218304,4.7068396,4.2923284,6.0977983,4.707831,4.2296433,4.1527987,5.0050225,4.380371,4.8050065,3.3921616,4.959731,5.19009,4.4292173,4.910168,4.9092484,5.26472,4.0879006,5.9919157,5.3381276,4.899106,4.7513437,5.826794,4.174287,5.126336,3.842105,5.6501193,5.7838216,6.241783,4.547585,5.1345296,4.1008205,5.873866,5.525647,4.5126767,4.813695,3.723499,6.2204,4.490047,5.4553847,4.5204206,4.226801,3.8844972,5.625559,5.1581807,5.3323345,3.6898837,4.3688774,4.6898813,5.0409713,5.879496,4.760272,5.91892,5.914314,4.9209538,4.435115,6.2126794,5.5564404,6.229373,4.5993586,5.146104,4.1574206,5.386014,5.5317454,6.305087,4.638215
t3416,3.8035004,6.0461464,4.656148,3.427103,5.034931,4.539977,1.3882196,4.1995554,5.1270037,6.2646976,5.0146704,6.4969754,4.5342407,5.401736,4.429882,4.672214,2.2262146,3.5673485,4.16947,4.073661,6.250463,4.2652783,4.3679824,6.9440145,4.4179916,3.8646698,4.118928,5.193918,5.340652,3.9960506,5.262445,5.1926327,5.6150823,5.2784514,4.2164764,4.707727,4.2937384,6.0988703,4.7065654,4.2301207,4.1504374,5.0074015,4.3819942,4.803622,3.3903089,4.959269,5.189706,4.427711,4.91085,4.9097857,5.266032,4.0839667,5.992733,5.3364425,4.8996973,4.7509665,5.829983,4.1757975,5.1249413,3.8417006,5.6511927,5.787485,6.2441053,4.549758,5.1339107,4.0980124,5.8757834,5.5242915,4.51243,4.8141093,3.7233584,6.2203245,4.4855723,5.459832,4.519209,4.2253184,3.8822994,5.626119,5.1559577,5.3337536,3.6879067,4.368474,4.687835,5.0391297,5.8806496,4.758268,5.9212394,5.9154944,4.9202504,4.436386,6.2124186,5.559552,6.233868,4.5988297,5.142914,4.1574965,5.387024,5.5357976,6.304651,4.640006
t3417,5.089245,3.8920145,6.141245,4.1291885,5.8491144,5.62828,4.697152,4.3875556,4.971158,5.954795,5.44155,11.669988,4.290074,4.7790055,5.1177664,5.733477,2.9818711,5.957151,4.1805696,5.2110124,3.80513,4.9854336,6.19051,4.98405,2.8709347,4.621076,5.206886,4.245267,5.788595,4.6125183,5.7566576,4.795908,5.053382,4.9373217,5.406049,7.1002975,3.9144976,5.2928805,5.9788694,4.8454337,5.6925325,4.162391,4.0404725,5.8076515,5.016039,4.2109127,3.3028798,4.637799,4.284469,5.9694605,5.600975,4.9221616,4.9604177,3.4968095,5.5054874,4.1634836,5.062937,4.728049,4.0477924,3.7438676,4.128443,6.8083286,4.6070137,5.838333,6.338305,6.190617,6.325762,3.885203,5.4544353,4.294943,6.7808557,4.8237357,6.5592265,5.729486,4.99107,6.765831,4.497388,4.003503,4.1334467,7.0942497,5.06112,6.8933754,4.686092,5.411409,6.3629794,3.9200015,4.1097946,5.3744135,4.493184,5.542536,5.945264,4.9012456,4.395727,4.086196,4.1488028,4.489666,4.6727934,6.9571724,5.2655168,5.7775607
t3418,5.088422,3.888652,6.1405435,4.1295247,5.846834,5.6287107,4.698563,4.3892884,4.972844,5.958728,5.4407063,11.675449,4.285221,4.7741423,5.120746,5.7381396,2.983258,5.961493,4.177074,5.2144547,3.8065982,4.979546,6.1938677,4.9875674,2.8660698,4.616723,5.206866,4.245225,5.7901063,4.6148767,5.758381,4.7932696,5.0501704,4.9349604,5.407744,7.100863,3.9167452,5.2932944,5.9818954,4.8481493,5.6956253,4.1588793,4.0386887,5.809646,5.0168676,4.207372,3.299551,4.640913,4.2799516,5.974998,5.605074,4.920202,4.958195,3.4944515,5.508476,4.1611543,5.0612407,4.7318664,4.0493965,3.7432532,4.1300926,6.8107495,4.603668,5.841919,6.339795,6.1959763,6.328223,3.8804712,5.4502234,4.2954025,6.7834983,4.8228803,6.5616517,5.7295322,4.9897394,6.7699747,4.4986725,4.0004077,4.1304235,7.097431,5.065563,6.8936324,4.6879907,5.407667,6.366216,3.9226117,4.111517,5.3731265,4.4884048,5.5369887,5.944046,4.8971663,4.3966784,4.0847692,4.152306,4.48728,4.675205,6.9602323,5.2632265,5.776779
t3420,3.793573,6.059405,4.657159,3.4509132,5.0417185,4.5313745,1.3742383,4.233342,5.145933,6.2610865,5.0127487,6.467748,4.5212016,5.412473,4.4339747,4.6574554,2.2492206,3.5600593,4.1537166,4.0946393,6.2362075,4.2793226,4.391756,6.919022,4.4523835,3.8692236,4.126768,5.206319,5.3273096,3.9851875,5.252209,5.190526,5.608518,5.300615,4.223875,4.70716,4.293766,6.0723724,4.715453,4.251918,4.14844,4.9877715,4.3693495,4.81087,3.3870177,4.9637523,5.194194,4.437739,4.9147453,4.91766,5.255321,4.104403,5.983578,5.3648324,4.891078,4.754469,5.8081107,4.161297,5.120246,3.8555534,5.6444573,5.7848506,6.237643,4.535586,5.1319017,4.124298,5.854123,5.533924,4.518103,4.807537,3.7180111,6.2126164,4.522073,5.418256,4.5457115,4.244008,3.8715203,5.6230016,5.174862,5.3212724,3.7072275,4.372476,4.7188525,5.058479,5.869003,4.7774367,5.90783,5.9012313,4.918287,4.4391685,6.2226963,5.5383496,6.230252,4.600385,5.1780825,4.1642547,5.3620443,5.4960046,6.304836,4.625369
t3421,5.214339,3.9152544,4.907181,5.5233493,6.1443796,6.8939567,4.34035,4.4260817,5.276755,4.6639724,5.0823703,4.8046937,3.907875,4.19139,4.820485,10.43141,2.8070014,4.7616096,5.643107,5.5090966,3.238798,5.109154,5.174763,5.264602,3.5052161,3.120736,5.555327,3.9257276,4.3468304,5.0809016,4.00274,5.350956,3.6895459,3.511079,4.3001313,4.461767,6.3746037,5.394434,3.8607273,5.0731125,4.504004,5.5639124,5.4877825,4.9576163,5.0412545,5.954229,3.6686893,4.5973206,4.8769836,4.271157,5.8168592,4.46144,5.1936603,2.9062028,4.3007693,5.02603,5.0295057,4.954729,4.8068137,4.0381613,4.412536,4.993512,4.063808,5.7203436,6.135864,4.814957,6.3288627,4.0970025,5.507471,4.592404,7.1810813,3.7098758,4.671111,5.0416265,4.7278986,6.5827394,3.631227,5.4124117,5.1520777,4.0531015,3.5059516,6.4621673,5.922297,3.7334797,4.6922574,4.5274234,5.028512,2.8030128,3.3622565,4.595413,5.9258723,7.22509,4.4660845,4.1377645,4.089032,5.924832,5.379899,5.2066813,4.715067,4.769231
t3422,5.6422772,4.4537334,5.7367773,5.951254,1.1839021,5.0045466,3.9848914,6.0103273,3.8952072,4.4494977,3.7757099,5.479231,5.1644883,5.6624637,4.451568,5.941106,2.6908207,5.4809194,4.003639,4.2092056,7.2052274,4.253948,4.475889,4.604462,4.2146997,7.042851,4.3254695,5.829082,6.3847466,3.8280244,4.3514338,2.9935615,5.4665666,4.9592776,6.392068,6.054183,4.9287953,5.991053,5.1945004,6.117637,3.8343396,2.722116,3.9372926,4.531211,5.522115,4.737056,5.090051,6.046293,5.1604815,4.099632,3.939051,5.9900374,3.7356777,6.545182,5.603969,4.3144884,4.477287,4.943923,5.4063106,5.402522,5.444817,5.286956,4.5860023,6.1231923,3.727754,4.0768313,5.718155,4.4204507,4.498074,7.317784,4.6159225,3.5907907,4.4631095,4.9110317,4.308687,3.9078147,4.106942,5.6608458,4.536741,4.1217356,4.800478,6.24526,6.150857,4.8356223,3.7536652,4.822866,3.753538,5.9041743,5.301883,4.788614,4.124828,2.9031024,5.2298994,4.7990746,3.2314405,5.0960903,4.45851,5.3687325,5.1170044,2.9153957
t3423,5.6520424,4.4570026,5.7469826,5.956963,1.1971658,5.020961,3.9804075,6.002957,3.9028635,4.4656425,3.7873428,5.453654,5.162497,5.674434,4.469067,5.931899,2.6884856,5.4583864,4.0129485,4.223308,7.2159557,4.250737,4.4977646,4.58779,4.2083335,7.049115,4.3374934,5.8165493,6.3608317,3.828346,4.3488803,2.9932373,5.465103,4.952056,6.392574,6.053897,4.929921,5.9966016,5.190498,6.1057987,3.8617833,2.7374353,3.960581,4.5537505,5.535327,4.755867,5.0799317,6.0182877,5.17606,4.10219,3.9616802,5.965734,3.7352479,6.5355263,5.6042843,4.3284755,4.487586,4.927813,5.3931026,5.387682,5.4539943,5.2674427,4.579854,6.117006,3.7470603,4.074557,5.7158313,4.4305973,4.5069046,7.327262,4.624744,3.6170962,4.448005,4.922472,4.3122163,3.9295194,4.120236,5.684063,4.542337,4.132003,4.808375,6.2383494,6.143485,4.8549733,3.7545986,4.830276,3.7488754,5.891928,5.3214564,4.789033,4.110519,2.922283,5.211512,4.790201,3.250617,5.1166596,4.4633126,5.3772254,5.1273894,2.928541
t3424,5.3837013,5.373029,4.507683,4.657691,5.0906076,6.0111217,4.1594477,4.05648,5.451632,5.1252346,4.8731546,4.7192874,5.4796777,5.3816376,4.368595,0.15498462,3.2639446,5.217543,5.1958175,5.0918565,5.2021356,4.681401,4.5018024,4.512104,5.5521517,5.5256805,6.361049,5.8404956,5.465732,6.3804674,4.5408487,4.219606,5.5255194,4.1827073,5.893423,5.1622615,4.708041,4.5542355,4.289844,5.6586647,4.7571816,4.266052,5.104697,6.1584606,5.323534,6.193115,5.519967,6.71182,5.64737,4.3692274,5.608834,5.4273467,3.9394045,4.9045057,4.3279095,4.656267,5.388517,5.4763646,3.792045,4.7844048,4.8638906,5.826684,5.416482,5.2538857,3.3021593,6.360541,5.0881605,6.2848716,5.6910324,4.7617006,6.8006954,5.0879097,3.7378109,5.360366,5.4957614,4.855845,4.998572,5.1948166,5.7357416,5.256908,5.8004384,4.376617,4.4100595,5.224972,5.0406513,5.1729484,6.2152452,4.447289,6.0151663,5.9393477,3.4882107,4.9075904,3.4707916,4.77099,6.584272,6.164166,3.6504786,4.58268,4.747633,5.87456
t3425,5.5857286,6.243591,5.0584216,3.969971,5.856283,11.346713,4.5016947,4.600002,4.925281,5.6285195,4.283419,4.2580013,5.1574607,4.942422,4.6835136,4.5587025,2.5343173,4.3752704,4.6469035,5.211702,5.30331,4.317203,5.9599156,7.318704,5.0798388,5.1981835,4.863765,5.6583176,3.5527132,3.714194,5.448805,6.1481905,5.197412,5.356781,4.710113,3.8432136,5.1836963,4.0455847,4.8187346,5.947383,5.088779,5.8090706,4.453987,4.834873,4.88661,6.307236,4.1634994,4.4744644,4.462995,3.9706807,6.994241,4.771672,5.8140206,5.7962008,5.0071673,4.7163386,4.7142844,4.211131,6.6164074,4.698959,3.5986736,4.4681444,4.8567333,4.320385,5.1276946,2.3939092,4.38836,4.550319,5.7682476,3.8520005,3.8898077,4.4177513,5.268351,4.5820246,4.488787,5.161513,5.1838055,7.9392085,4.4729857,4.543452,4.895259,5.377711,4.014916,3.605481,4.1235495,3.5775607,4.4767528,5.7933965,4.792409,4.1931453,4.4195523,4.0981736,5.4716506,5.7958126,2.9912677,5.3022933,5.238016,5.7852907,3.8785791,5.0118527
t3426,5.5838184,6.244068,5.0481887,3.9734468,5.855135,11.340459,4.5088315,4.6038933,4.921939,5.635788,4.2849703,4.2568293,5.1628466,4.94781,4.682484,4.562024,2.539386,4.375791,4.647041,5.196872,5.3086863,4.3106246,5.9678826,7.3217177,5.0660567,5.186132,4.873139,5.6667514,3.5583944,3.7052987,5.4392695,6.150927,5.192232,5.360147,4.699668,3.8476584,5.1915007,4.046805,4.8244877,5.9553676,5.091826,5.798965,4.461382,4.836206,4.897353,6.309366,4.167119,4.4875026,4.4562125,3.9755082,6.9916706,4.7622643,5.8144736,5.792333,5.0106764,4.716104,4.714388,4.2124114,6.6174355,4.6968713,3.5902598,4.464822,4.8503404,4.3258414,5.1296525,2.3910773,4.3880377,4.543703,5.7715816,3.855476,3.8817883,4.420397,5.2665086,4.5723467,4.495452,5.169482,5.192167,7.927354,4.4700165,4.5524697,4.9034615,5.3776073,4.0021243,3.6104224,4.117786,3.5750127,4.467602,5.7986946,4.792056,4.188984,4.419871,4.101917,5.4614916,5.7925124,2.9901667,5.3020525,5.228162,5.7788343,3.8824732,5.008468
t3427,9.751977,4.6139193,5.510309,5.3008685,4.62612,5.252977,4.432464,4.6109676,4.511084,4.9022713,4.71231,4.3637204,5.536736,4.282103,5.427324,5.0925107,3.0379171,4.817671,5.3606596,5.134291,4.9579544,4.886984,5.1497016,5.0177855,4.6526637,4.0638223,3.9896197,4.3554215,4.492163,5.1635056,6.202547,4.278312,4.912703,4.325537,4.6787705,6.1129494,4.9436235,4.5637975,5.0853677,5.935255,4.2892003,4.578542,4.458899,3.3075085,4.6124606,5.103942,4.6582108,5.389503,4.834276,5.4138927,4.4064174,5.0687466,4.9696064,6.1174617,5.2299066,4.2407618,4.260054,7.057024,4.129755,4.366548,5.0520105,3.942774,4.6510186,5.605084,5.8173337,5.5794697,4.520258,4.0598907,4.4420595,4.3545165,4.6625166,4.600238,3.3629763,5.808264,4.8076963,6.224973,4.6839643,6.5969934,6.2911453,5.9306526,4.8232317,5.327664,5.9037876,6.024504,4.639642,4.515616,5.2308097,4.6613975,5.4075828,5.508546,4.536404,4.5458617,4.919594,4.640303,5.026599,6.2913265,3.835093,4.7120075,5.8386526,4.0982265
t3428,4.209747,4.700383,4.521904,4.9152017,4.6713967,5.9926395,4.9170046,5.864148,10.0167465,5.206722,5.2637863,6.154616,4.470948,4.835824,5.853218,4.963991,2.6737795,5.5031104,3.336365,4.54662,6.4278083,4.4786487,3.760712,7.1719933,4.7292757,4.426677,4.128048,3.7207644,6.2485785,3.6325717,3.7569005,5.9821477,7.629094,4.5587015,5.041014,4.8922944,3.382972,5.5757194,3.7182193,5.4369407,4.540722,5.171421,6.0027723,5.30063,3.9233673,6.881437,6.1936746,6.1403437,4.2752185,4.539783,5.048334,4.704692,6.0471134,4.3047576,5.480079,4.0555916,4.925828,5.335726,5.2303452,5.042361,4.8519773,2.8916535,4.598329,4.447831,4.401371,4.2317343,5.0557384,4.7863426,4.0145698,5.250282,3.2312953,6.4081254,3.8538115,3.2221637,3.0240982,3.0469136,2.4505084,4.9505363,5.93413,5.81842,4.6859455,4.6704874,4.4521456,6.9589305,5.927924,3.6767642,6.100455,3.5549042,6.7701373,4.6042123,5.54898,4.6661863,5.408295,2.4955497,6.286121,4.4211254,5.3736324,3.0882373,4.6233416,4.697416
t3429,4.212893,4.7050233,4.519764,4.9010916,4.6828246,5.9969993,4.916726,5.855809,10.009274,5.1964583,5.275071,6.1447916,4.466758,4.842124,5.8430815,4.9648542,2.6744738,5.5042696,3.3369374,4.5463676,6.4173636,4.4663963,3.7693887,7.1574054,4.742118,4.4195642,4.142006,3.7324295,6.239982,3.6264179,3.7728934,5.982823,7.6073585,4.553004,5.031615,4.8833303,3.3745894,5.579028,3.7263205,5.445713,4.5545936,5.1777177,6.002388,5.290933,3.9377818,6.870143,6.1798224,6.128085,4.265809,4.5355573,5.0378504,4.7158203,6.0453744,4.30622,5.479879,4.064868,4.9150496,5.3329144,5.2219944,5.0395994,4.8378863,2.8998134,4.589086,4.458513,4.4096127,4.2280884,5.0494275,4.7682443,4.0074635,5.2342715,3.2408235,6.4169083,3.8645709,3.240493,3.0344856,3.0317187,2.4608629,4.9573445,5.9333687,5.8260956,4.6839185,4.667415,4.462681,6.943573,5.9159102,3.6838078,6.0910745,3.5646472,6.758295,4.5959916,5.557422,4.6637774,5.4095016,2.5092137,6.2988887,4.4313073,5.3640943,3.0971382,4.6285067,4.686018
t3430,4.1102643,3.5781932,2.0069535,5.100453,3.8199062,3.616214,6.9736176,6.6911793,6.2161164,4.6753397,3.7754002,2.5479007,4.6397333,5.527462,5.1737947,5.6263733,1.4971396,6.7454743,4.678011,4.2536745,6.185559,4.009832,5.5712023,3.2383661,3.5700126,5.410447,4.444195,5.6875587,5.194547,5.879854,6.047246,5.382236,3.6889327,4.1272855,6.5654664,4.549381,4.892998,4.6288457,6.102374,5.3510637,3.729443,4.760182,5.1466265,6.274326,5.1520424,4.6461616,6.2428536,5.2060275,4.134373,6.037154,4.1585374,5.3954163,6.6407495,4.336227,5.3144984,5.0217433,5.009492,4.4845705,4.504317,4.1842704,4.676983,5.297797,4.651694,4.612922,6.025483,4.924223,3.451487,2.8757086,4.222273,4.116356,1.8159748,5.80551,7.0231767,5.5017223,3.7638688,5.4359446,3.3849978,5.364101,4.0337534,6.356496,4.0655518,3.2288635,4.084599,4.2996845,3.1585338,5.3000135,4.6709385,4.014607,5.136633,5.4128275,5.0437922,6.3516192,5.662348,3.711945,5.279597,3.500133,3.7289445,3.347256,4.981301,4.9876013
t3431,4.088922,3.5684772,2.0267067,5.08697,3.8162165,3.595011,6.98075,6.699195,6.2129307,4.673957,3.7583327,2.5473154,4.6493206,5.5590186,5.1822543,5.6315784,1.5023024,6.714158,4.6698184,4.227437,6.2023015,4.0019794,5.588278,3.2334752,3.5807393,5.4034534,4.445049,5.6650667,5.2057543,5.8642163,6.0505137,5.390721,3.6683877,4.1019955,6.5591145,4.536635,4.912168,4.627701,6.108022,5.3783026,3.7009358,4.751284,5.167415,6.2649226,5.174203,4.6263576,6.2630987,5.2330484,4.1535654,6.0666823,4.178785,5.4173617,6.66818,4.3502817,5.3351345,5.051058,5.005866,4.472521,4.486671,4.175912,4.671972,5.325192,4.6699605,4.6206927,6.0392194,4.928052,3.4350374,2.899309,4.2092476,4.1020284,1.8165574,5.7929196,7.0514565,5.5296283,3.737738,5.407039,3.381501,5.340559,4.018571,6.371112,4.0465355,3.2267315,4.085172,4.2948875,3.159332,5.3030267,4.678041,4.0421653,5.137541,5.4123917,5.049269,6.367376,5.6808686,3.7022786,5.2881556,3.489332,3.7269688,3.330211,4.9738145,4.9762964
t3432,4.183909,4.7455816,4.484858,4.979797,4.690036,6.012274,4.902809,5.8380575,10.053742,5.173271,5.2083254,6.1227064,4.433749,4.88263,5.850008,5.0208607,2.6792274,5.5458627,3.393483,4.5572577,6.467469,4.4494476,3.7397854,7.1853147,4.764718,4.4281516,4.1374083,3.6637282,6.2502484,3.608578,3.7641423,6.0324225,7.6100698,4.516447,5.0097513,4.935751,3.3517885,5.5964184,3.7420077,5.4740825,4.529966,5.1338444,5.9912157,5.3499646,3.9344618,6.909749,6.2012596,6.1166463,4.327518,4.511508,5.018669,4.736578,6.0787454,4.284755,5.4283457,4.0408177,4.884934,5.310212,5.185554,5.0332847,4.857078,2.8488867,4.5727034,4.4690685,4.412703,4.2236266,5.014972,4.774208,3.9877956,5.2403903,3.1727324,6.433187,3.8729758,3.230734,2.9736094,3.0275283,2.400553,4.962005,5.973984,5.8444586,4.6663413,4.633082,4.4825325,6.978768,5.949577,3.6255984,6.15085,3.5220504,6.7847505,4.5788794,5.5755987,4.6637187,5.464936,2.484814,6.2208524,4.3688626,5.3639035,3.043022,4.649862,4.760543
t3433,4.0806913,4.6409593,5.2931833,3.0848267,4.947141,5.4692245,4.794841,3.9588068,5.37583,4.3565235,4.62144,-0.39515615,6.0565186,5.9475737,5.088738,5.963048,3.4275753,4.1443872,4.106485,5.4684663,5.3972144,3.9665046,5.1224866,5.3097854,4.438538,5.6706324,5.33124,5.969269,6.0652943,4.2758822,3.8969243,6.7320933,6.5218277,6.5141716,4.2467546,5.755673,4.80454,1.931907,4.813312,7.1975937,3.3092797,3.9485395,2.7581925,5.237412,3.9871461,5.575506,4.339867,4.2047358,5.3299775,5.012445,5.8955207,5.1865005,4.1291165,6.500648,3.4873576,3.0500896,3.295686,4.2308664,4.7043233,4.7324595,5.3420453,4.308606,6.959083,5.41641,6.6349716,4.9239864,5.1079106,5.8823175,6.2317214,5.626077,3.9725163,4.991851,4.8209395,5.0386767,5.4512706,3.5403054,6.802337,5.4044056,2.6384277,5.425587,4.7287483,4.7076845,4.3115587,3.5576022,3.6561637,5.315421,4.1331577,4.8648996,4.1800494,6.2432456,4.947324,3.5557554,4.4692125,4.665641,4.9442544,4.872066,7.9172206,6.3241034,6.909288,6.024785
t3434,4.07943,4.644426,5.289884,3.0944595,4.9535604,5.4663424,4.7993,3.9632208,5.3782268,4.3577566,4.623148,-0.39113656,6.0549917,5.949379,5.084736,5.958507,3.424313,4.144105,4.1080294,5.462128,5.394685,3.9705474,5.126728,5.3113623,4.4462566,5.6625905,5.330075,5.974631,6.0679336,4.2770834,3.8989139,6.729211,6.5177336,6.507192,4.253822,5.7581267,4.8029776,1.9400655,4.8119526,7.194415,3.3131082,3.9550958,2.7596033,5.2332816,3.9853706,5.5753384,4.339718,4.206579,5.3316517,5.0147595,5.888946,5.185736,4.1322093,6.4923487,3.4926553,3.0597901,3.2988298,4.231293,4.7082047,4.73778,5.3378763,4.313307,6.956873,5.419841,6.627123,4.921689,5.107069,5.8892326,6.2285852,5.6208215,3.9750202,4.986792,4.822969,5.0369754,5.4508243,3.5433671,6.7971597,5.402842,2.6429503,5.4266586,4.730401,4.70684,4.313642,3.55841,3.654938,5.3100896,4.1359105,4.868015,4.184199,6.239499,4.949756,3.5536854,4.477556,4.6687403,4.940856,4.871763,7.9125867,6.3206873,6.901149,6.0219655
t3435,3.9505699,6.2142467,4.6237264,5.595463,3.5352738,6.055467,4.414392,5.166399,0.8615739,5.2303963,5.1544113,5.6988688,5.663305,4.2620296,4.6179113,4.7317247,2.0549107,6.7946787,3.7372448,3.6425931,4.1244907,5.3822474,4.7912793,5.4530725,5.047508,4.9037137,3.5253294,5.9267006,6.336445,4.4335914,4.8227572,5.3359237,4.4001107,6.345175,5.4988327,4.8033953,4.77152,4.561918,4.783403,4.053984,4.5455384,5.656984,5.97839,6.1778975,5.7028975,3.6750078,7.088738,5.7948194,5.016342,4.977671,4.366859,4.999391,5.562416,6.9590583,4.813963,4.8413305,6.3381934,3.5552678,4.4738607,5.8108053,7.350833,5.1160617,4.192689,4.2208123,3.7324963,2.7936,5.409459,4.6916485,5.32279,5.3922567,3.4401946,5.325123,4.7458506,4.880408,4.0156207,7.45229,5.6456084,4.5254455,4.0269227,5.168969,4.931913,4.55283,5.348177,4.4731197,6.699846,4.2902975,3.4587874,5.412868,5.7877026,3.0775335,6.465349,6.7603106,4.8856726,4.9222765,6.656207,4.92299,4.832318,3.8058403,4.892555,5.059465
t3436,3.947817,6.184486,4.6067715,5.587121,3.5414178,6.06019,4.445871,5.178295,0.8671971,5.1994596,5.154002,5.717916,5.668697,4.254467,4.618058,4.7571397,2.059156,6.7911344,3.7469652,3.6634572,4.1390786,5.3951845,4.81026,5.4657955,5.048594,4.8712916,3.5580027,5.897485,6.3205533,4.4654274,4.7967505,5.337238,4.40766,6.344553,5.502626,4.81968,4.7597475,4.5610747,4.7791114,4.0658526,4.537322,5.65933,6.008581,6.19034,5.6920505,3.6577325,7.087167,5.8101473,5.007888,4.9701395,4.356051,5.011072,5.575436,6.9891987,4.8319807,4.8287306,6.368742,3.5231724,4.440947,5.812366,7.332662,5.1166143,4.200955,4.226132,3.729491,2.8168917,5.4078,4.682476,5.3520303,5.388931,3.4497452,5.309617,4.7186594,4.8827972,4.0272274,7.428286,5.654257,4.520713,4.0291247,5.2007036,4.93337,4.5814676,5.3591657,4.500118,6.730515,4.3230224,3.4846892,5.385308,5.784333,3.1033404,6.44173,6.7907724,4.852994,4.892227,6.687556,4.922776,4.8349714,3.8160164,4.8681054,5.0465755
