"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109"
"t99",-0.128545865504366,-0.0388971565917409,0.00279844800685519,-0.0365515308148766,0.0272462956774481,-0.120912243890704,0.0053701101395785,0.00113182098881437,0.394272817419943,0.00590721507957822,-0.00139287395543393,0.0252795326647768,0.000733212976786744,0.000518946341671561,-0.00219748114792689,-0.0568609072279753,-0.000109637359536351,0.000428709766622674,0.000567034094253517,-0.00119185902188308,-0.000116927497424039,0.0226025175870749,-0.0232054491712718,-0.00522264004419156,0.00021334166225831,0.128422620062807,5.19964403676763e-05,-0.00361728752342226,6.70083329402417e-06,-0.00437302333594813,-2.3508681311565e-06,0.499858684127161,5.99356164706958e-07,-0.005046070952502,-0.111967203741038,0.00350890591874693,0.0005302679401569,-0.000254428168103553,-0.0833740399539168,-0.0685129788542115,-0.0547436819857992,-0.000115984666015775,0.00453672476269391,-5.26663904555017e-06,-0.000846777455763954,-0.0202959028464398,-0.00285709118534882,0.018757508937581,-1.12567347986796e-05,0.000430469861707014,6.43957780877675e-06,1.76935071839234e-05,-2.78897917228568e-05,-0.0153689095138301,2.00754817726752e-06,0.00378448876620341,0.00014358806800178,-5.89364152520262e-08,-5.82248148383352e-06,6.80626291221439e-07,6.34569224703444e-07,-2.1838773110695e-07,-1.13390567223082e-05,-2.4721265179693e-06,-1.72716706768198e-05,-0.0311382468406584,-2.59751586408757e-06,-0.00139392902084031,-1.76099213451859e-07,-0.00245998416887493,-7.79363823203634e-07,0.00835631256005692,4.99920111436766e-07,4.70568848355446e-05,-4.24505623501807e-05,-9.4745246717598e-09,1.65485868535696e-05,-1.65006847644783e-15,5.76587912121013e-16,-3.30177247357692e-14,2.17312947034878e-07,-1.25854188182117e-15,5.12284759318449e-15,-3.01718139365643e-15,-1.75662435986101e-15,3.95316528586525e-15,-2.32843258562987e-15,2.35513399839762e-15,5.52757184235685e-16,1.29297670787499e-11,-9.18498614790894e-15,-3.56519153480259e-15,3.01625044385467e-16,2.22870249653291e-15,-1.46089077845478e-14,1.99468882168262e-14,-2.409950639315e-14,-1.852078653528e-13,0.707106781186547,2.76006645554216e-13,-1.19723768810032e-14,1.59980535763271e-14,4.95122280077312e-15,-9.21871093123874e-15,-1.18595454637327e-15,-2.81469725998962e-15,1.38355039230875e-15,-1.90112133860383e-16,-4.95177490939637e-17
"t61",-0.108165573906979,-0.0106572672041925,0.000510960803919141,0.0283629113877495,0.0665658899194725,-0.131754986849435,0.0193267839685238,-0.00414113843031338,-0.0557889875126126,-0.000571959261607374,0.000175787563156076,-0.00763437413476075,-0.000242942516210383,-0.000216699239892562,0.00108184729993739,0.0144170744332712,-0.000312609309656584,-0.000632944117890517,-0.000807243358148454,0.00229749853752013,0.000262456709906684,-0.089015371568394,0.0256765961183141,0.00659810962447604,-0.000249594760649961,-0.113907998985026,-1.9703127074638e-05,-0.000790816547436277,1.43770069300359e-05,0.06075996402074,4.30182596856707e-05,5.91605944524959e-05,-4.52495518404681e-06,0.0134660201401241,0.21727149682509,-0.00607832949657803,0.000420842292750592,-0.00169013591144709,0.311259738636055,-0.378272195922297,-0.337989461620174,0.00965170524140898,-0.0248253869319782,8.46826814020294e-06,-0.00802835754481719,-0.635766284239747,-0.0902536760404902,-0.194416331207747,0.000421962657697287,-0.0434679779009941,-0.000372269918609738,-0.000876366297845315,0.000887249610194041,0.0602463938406894,-7.58725716798782e-05,0.0676833270354691,0.233323503113914,-7.23235014373535e-05,-0.0233290794462748,-0.000190169310438165,-0.000101032322363092,4.53272886016647e-06,0.000206074807584129,9.90222897994931e-06,6.51382762764609e-05,0.0847409846723474,-1.42813217500898e-05,-0.0149756340542098,-2.66861679668745e-06,-0.000387837488144762,-2.10115873238045e-05,0.0140913963796646,0.000485736189008122,0.00875904461079863,0.0457434144700737,-1.58023808182264e-06,0.00391994252620208,-4.61032190254306e-14,3.25956089696949e-16,1.21418854953366e-10,-0.000710994742117901,-5.56846235788555e-16,-6.92386981661269e-17,-1.49453150150884e-15,-1.98625837999344e-16,1.19230910439192e-17,2.10281011353564e-16,-2.74621955457047e-16,-6.01893141989433e-17,-3.66910646660528e-08,4.05574891408958e-16,1.26969883798944e-17,5.07406616723216e-17,3.3579808898678e-16,-4.21958133837031e-16,8.86707744904619e-17,2.55234432301459e-16,-1.41827964723843e-16,-4.07263460386206e-17,-1.14125828168589e-16,3.81416565109602e-16,4.13731549020468e-16,2.14208915106121e-16,1.82998409225074e-16,-3.12250225675825e-17,-1.09070738552042e-16,3.36970035208495e-16,5.52983845095739e-16,4.68989910381509e-16
"t38",-0.117308376654687,-0.0138701937609445,0.000675108277611868,0.0402992014677203,0.107774615394388,-0.276270363717716,0.0545449090085822,-0.0121531063897626,-0.179593025671897,-0.00185844101217371,-0.00159767883684624,0.029613410202464,0.000861756289421268,0.000616022421376391,-0.00263055184665737,-0.0253968744388723,0.000543693693094256,0.00108889007998309,0.00139072234483616,-0.00504820474969451,-0.000631486052064805,0.268332978997935,0.00407785878162433,-0.000710899107513211,2.69060843198721e-05,0.0114557450925822,1.77820605221356e-06,6.49506335954663e-05,-9.80595876096222e-07,-0.00158783920333976,-8.96952821503598e-07,-1.17852438468432e-06,4.98962043958176e-08,0.000615988240560139,0.0120164374759455,-0.00035183899503223,3.47714352031026e-05,-0.000180337809059793,0.050052509521433,-0.0922495745652967,-0.0845451117227016,0.0047884270234426,-0.0402894009406143,4.41172105546226e-05,0.00776302408650888,0.287833026864375,0.0407138910626897,0.066779477117464,-0.000144326788732655,0.0135548044801086,0.000119860854070846,0.000287399546794151,-0.00031241953610431,-0.0264889806654935,0.000133500736529376,0.046406865860769,0.119169158463388,-2.56510537620563e-05,-0.00766170283691812,-3.94560028859027e-05,-1.5009892360545e-05,-2.74158471570804e-07,-1.34764727929362e-05,-9.00561582322191e-07,-5.95126763033804e-06,-0.00790176747171451,1.55434102862089e-06,0.00180397492540583,3.53108833327362e-07,7.42991491404059e-05,4.65418471043117e-06,-0.0053096345800686,-0.000327263575554532,-0.0087376433267764,0.807369789951285,-1.06470127534276e-07,0.000123959857875784,9.59019595898055e-16,1.36745473253193e-15,8.68126343669747e-15,-1.77838866570468e-07,-1.33150868802945e-15,2.81274874413715e-16,1.48461922016934e-12,3.14418630020796e-18,-3.41371718790264e-16,1.14831917846087e-15,1.90585012531042e-16,7.06796266682747e-16,-5.93978777892412e-11,1.98292760395293e-16,-2.00041620381389e-16,8.50610814423503e-16,1.40965139046374e-15,3.65448460793457e-16,4.01675669636142e-16,6.91493610557386e-16,3.96511503298616e-16,-3.68756797220179e-17,-4.31609645951203e-16,-1.6874382798521e-16,5.55111512312578e-17,-7.11325456216587e-16,1.4978161304023e-17,-4.19884396349324e-16,4.39128984910941e-16,3.02600826340704e-16,5.47257978008688e-16,-1.58872078276609e-18
"t40",-0.11862303720204,-0.014342927355475,0.000699302981848145,0.0420732131955402,0.113984764132825,-0.29857570745596,0.0601034854552792,-0.013420920999629,-0.199297610231768,-0.00206331141559906,-0.0019089091701001,0.0364676955551427,0.00106687334770045,0.000775169816451746,-0.00336117210580271,-0.0344646845649215,0.000742806826445161,0.00151079589674827,0.0019364381836081,-0.00737547558149968,-0.000928765214930955,0.399121173495223,0.00686401263354307,-0.00151281239442576,6.1484617012789e-05,0.0294105000393046,5.16945077247598e-06,0.000208306468823308,-3.79085913417926e-06,-0.016087162015711,-1.14190476173452e-05,-1.57120901889418e-05,1.2089334944974e-06,-0.00389725677797646,-0.0641069196682331,0.00180316135404287,-0.000131940639727881,0.000561319577452176,-0.118051827343813,0.173901922806626,0.157514203533613,-0.0069872804739831,0.0484392562845193,-4.98302877417054e-05,-0.00723511241737709,-0.217384011001078,-0.030700004574229,-0.0428618170002937,9.22991636787955e-05,-0.00733660078396702,-6.14967381991753e-05,-0.000145266183921229,0.000152235524901684,0.0122378517375782,-5.7496898619382e-05,-0.0192480756228783,-0.0491181086565498,1.04760971911305e-05,0.00312249137976936,1.58624608179966e-05,5.97130884992645e-06,9.47554964291593e-08,4.61031005008543e-06,2.88968236860776e-07,1.90742907643021e-06,0.00251953146209129,-4.75374621781727e-07,-0.00053669708207729,-1.02563340171257e-07,-2.0084749940794e-05,-1.23395090418402e-06,0.00134497529438048,8.08555090631075e-05,0.0021382354401657,-0.19372153550177,2.15401049817945e-08,-2.27097108785935e-05,-2.03937875221619e-16,-8.89686024562077e-16,-7.86316762018553e-16,1.20313692530873e-08,2.38665424229234e-14,-1.01434583745403e-13,0.707106781185882,3.08547675256787e-14,-4.17390940962938e-14,-6.87956771628154e-16,-1.27639483467374e-15,1.71695902455096e-15,2.72602424278648e-12,-9.69815883710068e-15,5.98313350002368e-16,1.117243233692e-15,-1.04376693619811e-15,-7.92055142722662e-15,4.4091551224827e-15,3.15191544305307e-15,-2.58525470481139e-15,2.95859171772971e-15,-5.78628093490093e-16,3.54500829418104e-15,-2.23042070923718e-15,-8.951754280973e-16,1.30501182239262e-15,-3.68066308768095e-16,1.01650729934094e-16,3.94947746382157e-16,-1.12309634037164e-16,2.28783325790713e-16
"t44",-0.118623037202038,-0.0143429273554742,0.000699302981848073,0.0420732131955375,0.113984764132815,-0.298575707455926,0.0601034854552704,-0.013420920999627,-0.199297610231738,-0.00206331141559886,-0.00190890917009962,0.036467695555132,0.00106687334770014,0.000775169816451494,-0.00336117210580157,-0.0344646845649074,0.000742806826444954,0.00151079589674771,0.00193643818360731,-0.00737547558149583,-0.000928765214930443,0.399121173495017,0.00686401263353849,-0.00151281239442456,6.14846170126984e-05,0.0294105000392759,5.16945077245806e-06,0.000208306468823234,-3.79085913421347e-06,-0.0160871620156875,-1.14190476166841e-05,-1.57120901889557e-05,1.20893349448187e-06,-0.00389725677796903,-0.0641069196681072,0.00180316135403966,-0.000131940639727642,0.000561319577451111,-0.118051827343531,0.173901922806177,0.157514203533204,-0.00698728047396271,0.0484392562843668,-4.98302877415684e-05,-0.00723511241735056,-0.217384011000181,-0.0307000045741028,-0.0428618170000959,9.22991636789885e-05,-0.00733660078392839,-6.14967381999398e-05,-0.000145266183920812,0.000152235524899869,0.0122378517375064,-5.74968986183131e-05,-0.0192480756227536,-0.0491181086562289,1.04760971907167e-05,0.00312249137974822,1.58624608178168e-05,5.97130885000208e-06,9.47554969320664e-08,4.61031004984792e-06,2.88968236176536e-07,1.90742907560422e-06,0.00251953146206974,-4.75374622905286e-07,-0.000536697082072047,-1.0256333804839e-07,-2.00847499424833e-05,-1.23395090405357e-06,0.00134497529436636,8.0855509061464e-05,0.00213823544014263,-0.193721535499601,2.15401056559514e-08,-2.27097108778311e-05,3.92657465575179e-16,1.69844691214804e-16,-6.80320566329021e-16,1.20313763552621e-08,-2.31890786954458e-14,1.01266119692235e-13,-0.707106781187214,-3.06818643842216e-14,4.20202942058719e-14,1.35786157708442e-16,1.17763410703987e-15,-2.49502384932229e-15,2.72670552282091e-12,9.55532976168228e-15,-6.03416320716589e-16,-1.59521376143223e-15,2.6669388495807e-16,7.7821654890406e-15,-4.62817479959928e-15,-3.46258512143321e-15,2.51990110914424e-15,-3.10862054982704e-15,6.8899406090559e-16,-3.47801968350097e-15,2.03152382069471e-15,1.32064927096962e-15,-1.25543993573077e-15,1.03666668348559e-15,-2.19340875757396e-16,-3.64156404683569e-16,6.37650240953453e-17,-6.26502162034102e-17
"t63",-0.115337048213119,-0.0131649719703678,0.000639028711099493,0.0376584999285832,0.0985575357608006,-0.2433245857385,0.0463697796110218,-0.0102893949700084,-0.150657784021689,-0.00155762935897454,-0.0011477896529407,0.0197668259587975,0.000567411770810013,0.00038839384126392,-0.00158873119946292,-0.0126172198292896,0.000263434004827718,0.000496764591088641,0.000625343763689132,-0.00181287706911368,-0.000218709197852835,0.0870969975506802,0.000297540537842921,0.000339830976933863,-1.79779168332832e-05,-0.0115208524263969,-2.50228515090596e-06,-0.000114214951795644,2.47366692627746e-06,0.0153190495896436,1.12875260631518e-05,1.56305850904702e-05,-1.27491148553704e-06,0.00540712323589852,0.0918969892347272,-0.00260630433722145,0.000204396420333691,-0.00091682909437958,0.209587397714388,-0.332493361819683,-0.30237452904123,0.014607684406313,-0.108364817104935,0.000113869320326891,0.0175725913814943,0.556328269247037,0.078591405693502,0.112013294316383,-0.000241254475415433,0.0189611739076963,0.000156684287362601,0.000368190423317659,-0.000379970409219829,-0.0296413648835812,0.00013150984915915,0.042232426592372,0.106930012782785,-2.25355917931199e-05,-0.006697857320424,-3.33796936290067e-05,-1.2368158151412e-05,-1.38806224408202e-07,-6.48522381669128e-06,-2.85814002101524e-07,-1.87062003247027e-06,-0.00237465586719213,2.88707179809701e-07,0.00019156855929075,1.22280716750162e-08,-1.44861293319704e-05,-1.2161561047286e-06,0.00225807477292438,0.000170248608102191,0.00487233615687341,-0.514013258166237,1.54591982496483e-07,-0.000256673430812184,-4.82172927514371e-14,-4.80441741610236e-16,1.73351395933627e-12,-1.18625032980123e-05,5.56412554919561e-16,-1.68667193497427e-16,-1.50401089962624e-13,1.55908272403416e-16,7.82179792228461e-17,-9.5835340531425e-16,-3.22422060994294e-17,3.2954981483231e-16,-1.01367876103918e-09,-2.97934557692792e-19,4.13801207267673e-16,-2.75387351811318e-17,-4.86249219056065e-16,-1.93970184270324e-16,-1.18323628504223e-16,-7.75280790321562e-16,-2.42735858618778e-16,1.4719568585825e-16,3.433925090324e-16,-1.046020391158e-16,8.5868812060852e-17,3.87764955023118e-16,1.29058163153223e-16,2.65358481715827e-16,-3.95191691870966e-17,-5.35162192338845e-16,-7.19331526258169e-16,-4.17862099830735e-16
"t15",-0.114509008946784,-0.0128465932879031,0.00062264989710442,0.0364284021557099,0.0940759774428496,-0.226093984761163,0.0417982798662881,-0.00923922546908808,-0.134072029329924,-0.00138491899556697,-0.000809003653104189,0.0114016562087661,0.000311824249479205,0.000176763120254978,-0.000553877410181816,0.00423659026153297,-0.000119147924579106,-0.00038022485513926,-0.000530348304514179,0.00469246416925962,0.000648601630566938,-0.32438958109873,-0.0357005148962251,-0.00289327000388133,8.94112096871073e-05,0.0307915056622024,4.10801291832142e-06,0.000136802269365334,-1.79071158351238e-06,-0.00136368386236726,-5.30876598645719e-07,-6.27546807012569e-07,-2.4176684411913e-08,0.00117216894055101,0.0213634550130246,-0.000615591226734253,5.38223821460806e-05,-0.000255844854361663,0.0616855425483039,-0.0985505993899525,-0.0895463730720623,0.0040780879325207,-0.0263457497813548,2.56390046458053e-05,0.00246699760102772,-0.0220774588056192,-0.00327017962992814,-0.0350741333035768,7.75810686378949e-05,-0.0176154691743375,-0.00020119614205657,-0.00051874671787323,0.000676802602983423,0.0764934141174313,-0.000612098090301924,-0.296302292107505,-0.812255966338701,0.000193753071077872,0.0593419831527483,0.00036479745527912,0.000162824957291005,-2.26765769697698e-06,-9.79264351824325e-05,-3.55683039313608e-06,-2.32929367759315e-05,-0.029703921541406,4.30739763271348e-06,0.00412761808879337,6.83983519073061e-07,8.27789431787661e-05,4.32360394935627e-06,-0.00281543641226529,-0.000107117071473969,-0.00219850320362383,0.0793841788754639,1.26784757793069e-07,-0.000249495725054663,2.76776082926088e-12,-6.72971189456129e-16,1.94282925124778e-12,-1.32790946796926e-05,1.09114106638941e-15,2.87544081539546e-16,-1.11324017964933e-15,2.48932818802672e-16,1.64175354963106e-16,7.26469665673912e-16,-1.05628985901235e-16,-4.75823299218945e-16,-1.12906122906317e-09,-4.79246839121958e-16,-6.5264761148298e-17,-1.50920942409982e-16,-4.44344345301277e-16,1.07051958941001e-16,3.22209306008882e-17,5.81341379642214e-16,3.64233026514182e-16,-1.32861604617131e-16,2.65278732659438e-17,-7.68676332364459e-17,-8.53483950180589e-16,4.22824949106307e-17,-5.39253431934685e-16,-4.10262102068515e-16,1.94072188874905e-16,1.61762964134837e-16,9.94577647250787e-17,1.8290378171671e-17
"t19",-0.115794744548973,-0.013285835264341,0.000645037897894343,0.0380380216386002,0.0995212235440714,-0.244454238224455,0.0460876939751595,-0.0102099431793381,-0.148891626417442,-0.00153873016463135,-0.000968533076165681,0.0140785904715017,0.000387139723078004,0.000223155925861076,-0.000710333036818928,0.0057819361838032,-0.000163749066514122,-0.000530993535455271,-0.000743382125498217,0.00691563956898355,0.000962568569900741,-0.487124475708822,-0.0610908017715002,-0.00638041438786048,0.000213344493295508,0.0837393289582278,1.28856731234244e-05,0.000481548906450635,-7.90623822823772e-06,-0.0267592375154534,-1.85497681213048e-05,-2.54193545112909e-05,1.88268316007176e-06,-0.00493340728105386,-0.0787810661118857,0.00219878645632464,-0.000150067003276192,0.000601206720111686,-0.113041657953679,0.146700528796189,0.1318285965254,-0.00475297197208979,0.0253971239610475,-2.32281994193865e-05,-0.00184133757279716,0.0132653611400253,0.00196164236108114,0.0177510250452654,-3.91121176061371e-05,0.00741840450437391,7.99074055108555e-05,0.000202660012626281,-0.000253917220455281,-0.0270448287342011,0.000199978250902264,0.0927506921854202,0.252443717968557,-5.95896286088912e-05,-0.0182068228052331,-0.000110191306631743,-4.85933874855485e-05,5.7447182732779e-07,2.45090491610318e-05,8.24698628867611e-07,5.39334120404415e-06,0.0068351530343946,-9.42414008595072e-07,-0.000873158260587625,-1.40489818601514e-07,-1.55487838818157e-05,-7.92503093366664e-07,0.000486970456633366,1.79422612623001e-05,0.000363729267736818,-0.0128017487405937,-1.62581663618044e-08,2.77968622901775e-05,-0.707106781187885,2.80550316394635e-15,-2.86424383747863e-14,1.19126876904629e-07,8.18095591270662e-15,-6.08090415317407e-16,-5.20701152299835e-16,-4.59094567917262e-15,-2.72244237897551e-15,-2.02843384450313e-15,1.60033320438303e-15,7.60845650805281e-16,-1.18018503418085e-11,7.67164132991004e-16,-5.59321230522715e-16,1.07639591684361e-15,1.31027973910885e-15,-3.12859921408033e-15,-1.28364496149664e-15,-4.14830822001239e-16,6.2883783889475e-16,-1.47071265718815e-15,-9.92558897507308e-16,1.09784946630441e-15,6.74807432154978e-16,-2.30398704758065e-16,1.29435353867702e-15,9.45207453972863e-16,-7.78023478975598e-16,-1.77809156287623e-16,1.057423291047e-16,-3.70086801227902e-16
"t58",-0.115794744548977,-0.0132858352643426,0.000645037897894519,0.0380380216386058,0.0995212235440905,-0.244454238224519,0.0460876939751746,-0.0102099431793414,-0.148891626417493,-0.00153873016463183,-0.000968533076166287,0.014078590471511,0.000387139723078164,0.000223155925861239,-0.000710333036819476,0.00578193618380861,-0.000163749066514309,-0.000530993535455829,-0.000743382125498971,0.00691563956899156,0.000962568569901821,-0.487124475709395,-0.0610908017715898,-0.00638041438787285,0.000213344493295966,0.0837393289584157,1.28856731233394e-05,0.00048154890645196,-7.90623822819088e-06,-0.0267592375155442,-1.85497681210236e-05,-2.54193545113791e-05,1.88268316016892e-06,-0.00493340728107582,-0.0787810661122468,0.00219878645633453,-0.000150067003277032,0.000601206720115169,-0.113041657954314,0.146700528797084,0.131828596526206,-0.00475297197212091,0.0253971239612377,-2.32281994195288e-05,-0.00184133757281283,0.0132653611401581,0.00196164236110039,0.0177510250454644,-3.91121176069539e-05,0.00741840450446931,7.99074055099448e-05,0.000202660012629595,-0.000253917220460008,-0.0270448287346004,0.000199978250905276,0.0927506921869386,0.252443717972714,-5.95896286085078e-05,-0.0182068228055362,-0.000110191306632972,-4.85933874855005e-05,5.74471825371022e-07,2.45090491613124e-05,8.24698628094575e-07,5.39334120467733e-06,0.00683515303454214,-9.42414007634035e-07,-0.000873158260608154,-1.40489817317818e-07,-1.55487838822339e-05,-7.92503094095519e-07,0.000486970456646103,1.79422612627464e-05,0.000363729267747745,-0.0128017487409861,-1.62581678328499e-08,2.77968622914061e-05,0.70710678118521,-2.307217739463e-15,-2.25179828425517e-14,1.1912687338661e-07,-8.63545346341255e-15,5.87134056260776e-16,4.08524517252015e-16,4.02282374079022e-15,2.52336140686491e-15,1.68528385691147e-15,-1.57849392189602e-15,-4.38015983618249e-16,-1.18023807396522e-11,-6.05863165071054e-16,5.65646952215955e-16,-1.09287578986539e-15,-1.16920886341801e-15,3.05395526013156e-15,1.22861326400978e-15,1.62832120066262e-16,-8.28167176330143e-16,1.51490570223444e-15,9.28145948087293e-16,-1.12346393733115e-15,-2.42861286636753e-16,2.74487172512737e-16,-9.86807786312245e-16,-9.31546506599545e-16,3.70797142990043e-17,2.13804668414141e-16,-1.98701529160488e-16,3.23802590137859e-16
"t64",-0.0632882385936668,0.0355977651578391,-0.0030389289426293,0.0925779590247978,0.022476502202161,0.0364717616051669,-0.227732456503136,0.0476905306213184,-0.0160779353401163,-0.00409317407920729,-0.00546538308941189,0.00847298932568442,-0.000577660310106799,0.000574675482634173,0.000318213581154235,0.00249810071377041,-0.00140562456774869,-0.00218807502022455,-0.00275544081754301,0.00507241695450803,0.000444486744686496,-0.0143554620015022,0.262266623372574,0.480738789061091,0.00516434694752034,0.0402743166251772,-8.29390868209885e-05,-0.340049719601555,-0.000222558010828523,-0.0386641730467997,6.74281488234653e-05,1.48061949176193e-05,4.93590370904093e-05,-0.00733678623174892,-0.0129813986562609,-0.000712036096019136,-0.00149656115367653,0.00161857667657408,-0.0102484021220266,0.0132665640864128,3.67173092944567e-05,0.00582064417532212,-0.0111397891662773,0.000257151381964188,0.008643429706516,0.00771875198871124,0.000746331612067441,0.000374794942726731,8.06600515161493e-05,-0.00382606995743484,-0.000244571954019654,-0.000576133803767335,0.000600674876662521,0.00115334507587849,-0.000207182622515605,-0.00146601429247613,-0.00340549666493145,-4.80220749571533e-05,-0.0306272151162972,1.29395178232183e-05,-1.37569242645747e-05,2.34441129772292e-06,0.00010624026918876,2.18075140931808e-06,1.26266756130031e-05,0.00160741751481272,-1.31707125637648e-05,-0.00252824695932548,-2.92731403991192e-06,-8.56800328120872e-06,-1.86520771187691e-05,0.000359015298802962,0.000396758772498262,0.001601572373431,-0.000116916841921107,-1.52953581949999e-06,0.000749104488837287,1.55680585875732e-15,-1.49773086147315e-15,1.38913190279295e-10,-0.000817970852461283,-1.56367974124549e-14,2.61514971921558e-14,1.18025220123943e-15,3.17350312695197e-14,-3.68492199405447e-13,6.8178752574144e-14,0.707106781186547,1.6259090495946e-14,-4.33141139925993e-08,2.76386185216865e-14,-1.57322407724537e-14,3.48332473976143e-15,-1.49007969500836e-15,-2.62885902648596e-16,-2.48433246282094e-16,4.02145762794926e-15,-2.04854708183115e-16,-2.11063284223083e-15,2.17230236175281e-15,-2.57001232381787e-15,1.73472347597681e-15,-7.49600358460963e-16,-3.5869230255395e-16,-1.92727778181023e-15,-7.65446733774766e-16,9.71445146547012e-17,-6.945145773751e-17,-1.60135599966196e-16
"t65",-0.0632882385936668,0.0355977651578391,-0.0030389289426293,0.0925779590247978,0.022476502202161,0.0364717616051668,-0.227732456503136,0.0476905306213183,-0.0160779353401163,-0.00409317407920727,-0.00546538308941197,0.00847298932568443,-0.000577660310106789,0.000574675482634008,0.000318213581154161,0.0024981007137704,-0.00140562456774864,-0.00218807502022447,-0.00275544081754293,0.00507241695450791,0.000444486744686461,-0.0143554620015021,0.262266623372574,0.480738789061091,0.00516434694752028,0.0402743166251772,-8.29390868211585e-05,-0.340049719601555,-0.000222558010828728,-0.0386641730467997,6.7428148823555e-05,1.48061949175467e-05,4.93590370904457e-05,-0.0073367862317491,-0.0129813986562612,-0.000712036096018907,-0.0014965611536765,0.00161857667657417,-0.0102484021220265,0.0132665640864131,3.67173092943943e-05,0.00582064417532202,-0.0111397891662771,0.000257151381964324,0.00864342970651617,0.00771875198871156,0.000746331612067282,0.00037479494272674,8.06600515158623e-05,-0.00382606995743434,-0.000244571954019297,-0.000576133803767562,0.000600674876662355,0.0011533450758782,-0.000207182622516292,-0.0014660142924762,-0.00340549666493127,-4.80220749578819e-05,-0.0306272151162971,1.2939517823024e-05,-1.37569242644492e-05,2.34441129960683e-06,0.000106240269188264,2.18075140782426e-06,1.26266756138297e-05,0.00160741751481222,-1.31707125628003e-05,-0.00252824695932568,-2.92731404006458e-06,-8.5680032813876e-06,-1.865207711861e-05,0.000359015298802752,0.00039675877249829,0.00160157237343097,-0.000116916841920906,-1.52953581926407e-06,0.000749104488837363,-1.5753995340527e-15,1.42580771149741e-15,1.38913939412452e-10,-0.000817970852459993,1.57616975027253e-14,-2.60931697451671e-14,-1.33358938030907e-15,-3.17419701634236e-14,3.68237921927838e-13,-6.82531288431765e-14,-0.707106781186548,-1.62157308793761e-14,-4.33141071276785e-08,-2.77729955314834e-14,1.57349925893607e-14,-3.22311621836491e-15,1.52828249374189e-15,3.893701439411e-16,1.82913228727813e-16,-3.98949530142508e-15,2.43761295813807e-16,2.06925796279881e-15,-2.24886390062323e-15,2.5691059985642e-15,-1.71737624121704e-15,7.99345178313909e-16,3.84636861575193e-16,2.31975896824999e-15,9.01188845769951e-16,-2.15105711021124e-16,1.52593524349569e-16,2.87423060134294e-16
