"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105"
"t53",0.113988397684124,-0.0377920935553218,-0.0710097728589558,-0.00909409236864108,0.111799089016102,0.218045358004679,-0.00144227597368743,-0.110048109389329,0.00147297915721254,-0.00338163296007457,0.0146743023047203,0.00396216853841077,-0.00805484875574949,-0.00406929508008094,0.000183488745256803,-2.83835769353651e-05,-8.63887364712128e-07,0.00138710849158278,0.000427099869156795,0.234169197074284,0.000319622025484985,-3.64800553598376e-05,-0.223881797169076,0.000116114110245233,-0.000153758428285638,0.00486651428743579,-2.42071647321438e-05,9.49598354413512e-05,-0.000100631214105813,-1.10998852079439e-05,-0.00392504144486285,0.00368187947908937,-0.00209497179523378,0.000182146556961926,-0.00292813672385868,0.00495369384218258,-2.23858031807578e-05,8.38958769197699e-05,0.000170218958103693,-4.06070096948957e-05,-0.00456967861995838,-1.44742065340159e-05,-0.000318230970049141,0.00147750816249112,4.66972978395083e-07,-0.326960515710434,-0.00195557190874829,-0.000604642419324698,1.0062445981977e-05,0.000306034450506829,-2.48976173769164e-06,3.9144778281765e-16,-1.72279725207947e-16,5.92303985026306e-05,-1.03837470618626e-05,-1.97199971435377e-05,-2.34680922635482e-16,-0.0043652185863069,-4.34443321770456e-16,-1.24379673227537e-15,-5.72026441845289e-07,-0.260404565099714,4.44089209850063e-16,-6.82180006927879e-16,-1.27632733353946e-16,-2.36309209134216e-05,-7.0566547047575e-08,-7.9629272081208e-06,-5.30067503751877e-16,-2.45873603339048e-14,2.81422989990875e-15,-0.786591634954263,5.46886177325181e-15,1.25807073424363e-06,-0.000607433515307663,-3.56718799873798e-16,1.50738077895171e-05,-8.14235831536614e-16,-1.88438933168424e-17,2.56990447748047e-06,4.33202287555351e-06,3.7457898976473e-05,-1.23150836249574e-06,-3.64493483450987e-07,-1.25113823313977e-14,-5.39113520064082e-06,3.89052908551443e-06,-5.29232640809729e-16,1.83247968421514e-16,2.96022019997334e-05,1.42191277668651e-13,2.26691672046495e-17,-3.19097607602917e-07,8.75216332553962e-06,2.416276289211e-05,-1.79999219724204e-17,-2.86229373536173e-16,-1.65480717606123e-17,3.04563799681554e-16,3.62123525610158e-17,-1.21679919066416e-16,-1.32533966892209e-08,1.40512601554121e-16,2.06668531798961e-17,3.20273321752218e-16
"t51",0.114238653575463,-0.0379401363851119,-0.0713564953963007,-0.00914081672391809,0.113240301232709,0.221074597878476,-0.00146335161502185,-0.11173145394608,0.00149782111147596,-0.00344764671850738,0.0149707000592628,0.00404469937190963,-0.00825230658452959,-0.00417308445032784,0.000188251197783039,-2.92068544399132e-05,-8.8895577903458e-07,0.00143687850885924,0.000442537701478833,0.24367928836302,0.000333433809160499,-3.80701146233406e-05,-0.234099379853273,0.000122180863241846,-0.000162176816162665,0.00513773041644047,-2.56962639785625e-05,0.000100983746580285,-0.000107522986747177,-1.18787747094696e-05,-0.00424828890395841,0.00401598375043383,-0.00229561764015299,0.000201120407779955,-0.00325120949636824,0.00556193041936719,-2.52397682888386e-05,9.7603278706929e-05,0.000202073252725372,-4.84987240995296e-05,-0.00554667939782073,-1.7672249166403e-05,-0.000392057630331844,0.00183456289484111,5.8322762387826e-07,-0.415303485144494,-0.00249392047633124,-0.000790264090462645,1.39233025561009e-05,0.000433001437749659,-3.66518944300547e-06,1.1503910347681e-15,-1.72388145425195e-16,9.04818877898016e-05,-1.60383733524552e-05,-3.23189612159305e-05,-4.86942142673634e-16,-0.00734068339494,-6.4536359465299e-16,-6.48786580015326e-16,-1.03859159496266e-06,-0.492783910094803,1.57512891618694e-15,3.63424568217141e-16,2.23151400887981e-16,-0.00632531258350199,4.32724140558339e-06,6.2582994094611e-05,7.7288678922039e-16,6.49887522678567e-14,-2.81168487032103e-15,0.605505609596267,-4.35588482510485e-15,-7.65911128972018e-07,0.000119244664830443,4.23016145785768e-17,1.50424135641125e-06,8.51803436813237e-16,-2.49526485099572e-16,7.45670538048637e-07,1.41907472786128e-06,1.23575020590508e-05,-4.59558805538616e-07,-1.54223752375825e-07,-5.13344479111437e-15,-2.36144636710212e-06,1.80696869859012e-06,1.87602669449036e-16,4.11849123257847e-17,1.65046845174046e-05,8.01569932580965e-14,-4.02611741833064e-16,-1.91328296007647e-07,5.38781803235055e-06,1.4894506501813e-05,-1.80135405447002e-16,-9.28077059647592e-17,1.61589640108447e-16,2.48022572567199e-17,-1.0169816377914e-16,-6.16352613752713e-17,-8.99047799133709e-09,2.45897052719712e-16,2.21030841778353e-17,1.62847166307323e-16
"t29",0.113546955856497,-0.0375290641471521,-0.070391249858177,-0.00901065093567323,0.109139811062861,0.212432102579382,-0.00140310267066227,-0.106910168019332,0.00142636059641134,-0.00325633744785163,0.0141100992731444,0.0038046426123977,-0.00767194261004703,-0.00386716577310666,0.000174195856701775,-2.67557536146748e-05,-8.14318165133152e-07,0.00128570029629174,0.000395608032408026,0.21438327660657,0.000290552565305295,-3.31279002160397e-05,-0.202143077370647,0.000102817076669277,-0.000135096401415692,0.00426258816961903,-2.08022546491081e-05,8.10629947146859e-05,-8.43542449812043e-05,-9.24571358487149e-06,-0.00310957668884341,0.00280381806372579,-0.00155432076316438,0.000128806472124966,-0.00199057523661149,0.00306823043627232,-1.3309403411042e-05,3.01134073660506e-05,2.39451218671527e-05,-2.4541249308771e-06,0.00091771627862898,4.59477282936428e-06,0.000167533932918185,-0.00110168638837958,-4.38758667017404e-07,0.559992871259681,0.00384357728088352,0.00298797332763785,0.000100116383808555,0.00188826621356729,-1.03651199091209e-05,-1.6574207350337e-15,2.90446919987142e-15,0.000201384443128935,-3.36668867837219e-05,-5.11911033090557e-05,0.707106781186548,-0.0102325774307895,-7.18431381133698e-14,1.28876943839007e-14,-7.51432108409553e-07,-0.0333351635073076,1.22124532708767e-15,-1.40512601554121e-16,-2.61579785212119e-16,-0.00759587011914813,5.0878072238819e-06,6.55873431852742e-05,7.29583736173749e-17,5.13973386934964e-14,-3.02274857222768e-16,0.0262152324963747,6.56615323494264e-16,1.68071669435706e-07,-0.000328818967106705,-3.15074527509719e-16,1.21510340186327e-05,-9.611452259084e-17,-2.68379949619524e-16,2.45525469908802e-06,4.25394040503798e-06,3.68433015030662e-05,-1.2473310210652e-06,-3.80722521370437e-07,-1.3056188838354e-14,-5.67954397815806e-06,4.15824774934945e-06,-9.43552774495096e-17,-5.97978174140985e-17,3.30317735772098e-05,1.59062491465859e-13,-7.38162435430654e-17,-3.61510948940214e-07,9.96525957994545e-06,2.75186272018901e-05,3.70370621274751e-16,3.02709246557953e-16,-3.21957252867457e-16,1.21332008871697e-16,5.18248638448071e-17,-1.09312143690725e-16,-1.53201477531877e-08,2.17274115366095e-16,9.44109341130124e-17,2.79507320066763e-16
"t30",0.113546955856497,-0.0375290641471521,-0.070391249858177,-0.00901065093567322,0.109139811062861,0.212432102579382,-0.00140310267066227,-0.106910168019332,0.00142636059641135,-0.00325633744785163,0.0141100992731444,0.00380464261239768,-0.00767194261004701,-0.00386716577310672,0.000174195856701692,-2.67557536146732e-05,-8.14318165158305e-07,0.00128570029629169,0.000395608032407978,0.21438327660657,0.000290552565305281,-3.31279002160467e-05,-0.202143077370647,0.000102817076669261,-0.000135096401415691,0.00426258816961908,-2.08022546490695e-05,8.10629947146551e-05,-8.43542449812163e-05,-9.24571358477196e-06,-0.00310957668884337,0.00280381806372578,-0.0015543207631644,0.000128806472124928,-0.00199057523661144,0.00306823043627238,-1.33094034109535e-05,3.01134073659691e-05,2.39451218669844e-05,-2.45412493085975e-06,0.000917716278628903,4.59477282882035e-06,0.000167533932918187,-0.00110168638837998,-4.38758667175264e-07,0.559992871259682,0.00384357728088339,0.00298797332763791,0.000100116383808608,0.00188826621356645,-1.03651199109284e-05,1.37834534792574e-15,-2.93872998852196e-15,0.000201384443128564,-3.36668867846747e-05,-5.11911033143582e-05,-0.707106781186547,-0.0102325774308169,7.16544436340338e-14,-1.38114346348583e-14,-7.51432110701557e-07,-0.0333351635073059,-7.3899220076612e-16,1.04517089427603e-16,3.2679088055871e-16,-0.00759587011914922,5.08780722379494e-06,6.55873431849552e-05,-2.02862659062789e-16,5.22309817442215e-14,5.30392411248078e-16,0.0262152324963747,-1.08391488824358e-15,1.68071669419545e-07,-0.000328818967106882,1.8365847183341e-16,1.2151034018647e-05,1.88271707252108e-16,-1.44130272488391e-17,2.45525469907493e-06,4.2539404050711e-06,3.68433015033162e-05,-1.24733102101432e-06,-3.80722521893972e-07,-1.39738575571422e-14,-5.67954397821032e-06,4.15824774911006e-06,-2.22291133808369e-16,-9.18890725102739e-17,3.30317735770941e-05,1.5929949998747e-13,6.49616345415037e-17,-3.61510949030853e-07,9.96525957987302e-06,2.75186272019445e-05,-1.43215947836454e-16,3.98986399474666e-17,1.80245193426358e-16,-2.09153161624019e-17,-9.82287168271867e-17,3.20064659609755e-17,-1.53201477788312e-08,2.68882138776405e-17,8.50923011441319e-17,3.57569876485719e-16
"t43",0.110818564800606,-0.0358615851641724,-0.0664112431012167,-0.00847156662458546,0.089337426958878,0.169718003317982,-0.00110016777086413,-0.0822582483921635,0.00104595018126103,-0.00215906553962594,0.00907204851299146,0.0023714390170158,-0.00373580203850803,-0.00171056715095522,7.32872951485804e-05,-6.56526027317642e-06,-1.99116822294557e-07,-0.00066107127636337,-0.000223028537164832,-0.451952986253344,-0.00162068382536961,0.000230876492744378,-0.111909120245347,0.000556086886359869,-0.000551649137657903,0.0161030247658267,-5.87607207568977e-05,0.00021541953538436,-0.000199136796505735,-2.11774414889366e-05,-0.00616882084277558,0.00525797143729659,-0.00284485454616117,0.000228982263663659,-0.00348947188664261,0.00531619642354738,-2.30917069817529e-05,6.20135671187978e-05,9.44366180379123e-05,-2.0276876359691e-05,-0.00160575704725089,-4.31666065679279e-06,-6.95171944174403e-05,0.000225038993101351,4.94727834380627e-08,-0.000805661178908476,2.10496419757194e-05,-0.000116995249066807,-4.90715487020994e-05,-0.00149264905596796,1.65181858794074e-05,-3.38285577969339e-15,-1.48576355211982e-15,-0.000590414371027741,0.000119289344670173,0.00072159512424284,-1.64342625959016e-14,0.843522720467955,-4.93916022431496e-15,1.65700786425305e-14,-6.83851064741807e-06,-0.00565419961988733,-1.45630035808253e-15,-1.98842678433842e-15,-4.41714096005391e-16,-0.0107458633432805,1.87837243097066e-05,0.000165764588553811,-4.68317310750646e-16,1.20517222519343e-13,6.57787206237851e-17,0.00241074931801435,-1.13671871394557e-16,4.49100809897597e-07,-0.000720161669079921,1.61504176600211e-16,2.49857186453289e-05,3.58423685696552e-16,-3.34401073783598e-17,4.82206299812588e-06,8.26948536290553e-06,7.15750478684715e-05,-2.39292106835003e-06,-7.19112351876552e-07,-2.48125527603243e-14,-1.06752342613905e-05,7.74592633592808e-06,1.98235385367407e-16,9.23174846779644e-17,5.93940825231936e-05,5.8290126718419e-12,-2.46393770750503e-16,-6.38256267027309e-07,1.74638822353677e-05,4.82069397065655e-05,-8.14126267938368e-17,4.06575814682064e-16,-4.50417504734697e-17,1.46926507210598e-16,1.33682127867463e-16,1.05186150550687e-16,-2.60028159260147e-08,2.42210765333262e-16,4.32962354062141e-18,2.01715814190928e-16
"t85",0.111521923135499,-0.0362701497241929,-0.0673575183109857,-0.00859869664978004,0.0927952253041185,0.176822982543766,-0.00114873828751028,-0.0860691702093489,0.00109968374949323,-0.00228871193093453,0.0096371120710749,0.00252412050553355,-0.0040227964599692,-0.00184780376560632,7.92808474134545e-05,-7.17228758215671e-06,-2.17536245411087e-07,-0.000738725948804247,-0.000249448523115792,-0.513183322942369,-0.00185677475152235,0.000264851848182594,-0.129297088153224,0.000657751048508209,-0.000658455893212879,0.0192898840108872,-7.19212223595372e-05,0.000265595319208575,-0.000250352100199201,-2.68007926692974e-05,-0.00820398439376507,0.00724968767936444,-0.00401168240542919,0.00033573935292743,-0.00527171980012112,0.00856257421739996,-3.81566972630907e-05,0.000128539694071134,0.000237215768411226,-5.45079065496644e-05,-0.00534755948702502,-1.57847145878188e-05,-0.000300228921218256,0.00115802766874762,2.9814549531602e-07,-0.00986966694654727,0.00034483369051666,0.00166256318318947,0.000118586992013867,0.00264238331721909,-1.91728079772667e-05,1.54240715019355e-15,6.68708794934747e-16,0.00050193621935534,-9.33297130610452e-05,-0.000379161726623527,7.21628306395762e-15,-0.379417993916308,2.37240136056041e-15,-7.69501649899862e-15,1.99951168957506e-06,0.00132190531200506,5.5424415057459e-16,7.48641600101241e-16,2.46370403094106e-17,-0.00178934588065498,3.21728860236609e-06,3.2129879064157e-05,1.38244216858283e-16,2.7976094712505e-14,-7.58188799075053e-17,0.000686359120622465,-5.36527740330234e-17,1.3232784652521e-07,-0.000237621241704405,-7.93690033809295e-16,9.25431419706354e-06,-4.43262505693542e-16,-3.84416870429218e-17,1.97231707265397e-06,3.46005014420485e-06,2.99913559902384e-05,-1.03108502836281e-06,-3.20772745646877e-07,-1.08336585358247e-14,-4.81390788528669e-06,3.56325192073757e-06,-2.78121419848503e-16,5.6406836147013e-16,2.95304966882323e-05,-0.707106781190387,-6.67987410317082e-15,-3.30152138857927e-07,9.17855009900811e-06,2.53574348740489e-05,2.67661637445603e-15,1.23599047663348e-17,1.18583377594067e-15,-4.48463021400237e-16,2.2291196666302e-16,-1.68977111767205e-16,-1.46215863442392e-08,3.90854883181024e-16,-4.63858783617429e-17,3.89120159705048e-16
"t87",0.111521923135526,-0.0362701497242083,-0.0673575183110214,-0.00859869664978483,0.0927952253042458,0.176822982544027,-0.00114873828751211,-0.0860691702094884,0.00109968374949517,-0.00228871193093923,0.00963711207109529,0.00252412050553902,-0.00402279645997934,-0.00184780376561126,7.92808474137003e-05,-7.17228758217176e-06,-2.17536245465514e-07,-0.000738725948806951,-0.000249448523116713,-0.51318332294446,-0.00185677475153036,0.000264851848183651,-0.12929708815381,0.000657751048511534,-0.000658455893216485,0.0192898840109917,-7.19212223599728e-05,0.000265595319210221,-0.000250352100200881,-2.68007926694755e-05,-0.00820398439382729,0.00724968767942441,-0.00401168240546333,0.000335739352930592,-0.00527171980017214,0.00856257421748987,-3.81566972635682e-05,0.00012853969407299,0.00023721576841468,-5.45079065504676e-05,-0.00534755948710923,-1.57847145879454e-05,-0.000300228921223211,0.00115802766876743,2.98145495167702e-07,-0.00986966694672819,0.000344833690523322,0.00166256318322227,0.000118586992016678,0.002642383317281,-1.91728079771659e-05,1.53850402237406e-15,5.81186574560855e-16,0.000501936219368362,-9.33297130635517e-05,-0.000379161726634566,7.48903127301488e-15,-0.379417993927371,2.08834046617477e-15,-7.33592873947142e-15,1.99951168965031e-06,0.00132190531204708,8.89045781438114e-16,8.56519716263549e-16,2.94338056705415e-16,-0.00178934588074041,3.21728860261009e-06,3.21298790660607e-05,-2.14446749856325e-16,2.74040967404863e-14,-2.16331481570182e-16,0.000686359120665942,3.33584200551037e-17,1.32327846447403e-07,-0.000237621241721654,7.36715542783146e-16,9.25431419827665e-06,2.6165864180222e-16,-2.89745427973925e-18,1.97231707296644e-06,3.46005014551893e-06,2.99913559956037e-05,-1.03108502719391e-06,-3.20772744858181e-07,-1.17205359136002e-14,-4.81390788728499e-06,3.56325192136901e-06,1.84182387957877e-16,-6.39020103926772e-16,2.95304967900377e-05,0.707106781182709,6.74298247039121e-15,-3.30152137778279e-07,9.17855009506031e-06,2.53574348667314e-05,-2.54831652172863e-15,-2.68014777038417e-16,-1.09489391257758e-15,4.91540266794468e-16,-2.42915496745377e-16,2.3374515308987e-16,-1.46215864648604e-08,-3.71881345162528e-17,1.16519945673299e-16,2.24646690138997e-16
"t4",0.00257565348642907,0.0210920170463869,0.0334649220588432,0.0021165612676616,-0.0291696117107117,-0.000208507706880964,0.0184890202608949,0.0171017806322151,-0.168349008606177,0.0658538350858058,-0.241539682857589,-0.0533300102776884,-0.244434036474794,0.00326463848037016,0.243298413784108,0.0186175938005488,-0.000198080855945251,-0.656128196614104,-0.255844948044495,0.00514648520295096,-0.0806171549897234,0.0120268873891717,-0.000167846224494863,0.0086700599577952,-0.00650178152008035,0.00475164235633199,-0.00378396445964382,0.0132301897756288,-0.0112227277610493,-0.00116369613324512,-0.00438671429710461,0.00935476900684632,-0.0217749729244744,0.00751531268184844,-0.00166495804220294,0.00424135111468354,-0.00316671769349097,0.00288255283295994,0.0130829928445805,-0.00128064045517994,-0.00558818406423213,-0.00132295256138317,-0.0126522644991546,0.0969065231504231,0.00694941894539279,-0.000903384549326462,0.0294318441711149,0.00162047866474141,0.0163414463598623,0.497927750672883,0.00233350057166812,1.33529571863405e-15,-3.54013693359967e-15,-0.107078209509699,0.0131168929085824,0.00765263138644428,-3.75945162147932e-16,0.00133126649027312,3.75200995897149e-16,3.76434994286967e-16,8.12949883069156e-05,7.94320932368212e-05,7.35522753814166e-16,-8.2052420413703e-16,3.78768049360585e-17,0.000187871551433873,-0.000326650244995554,-2.03122737930146e-05,4.91942920084189e-19,-1.4008466998148e-13,1.22889780585488e-16,-3.34534209899632e-05,-1.96648124091875e-18,-3.98264683482916e-06,0.000139555625226276,-3.51983903197027e-16,-0.000155157681133258,-3.29597460435593e-17,-5.27991487075561e-17,-2.31162710447979e-05,-3.67390389070387e-05,-4.57288776422654e-06,9.53180702765002e-06,2.45680234387097e-06,1.22506553593665e-15,3.45216348008174e-05,-2.24096544012078e-05,-5.11199123331783e-17,5.59466554396356e-17,-2.47310419639331e-06,-8.42617980750981e-16,-5.77930453900861e-18,4.66363312308371e-07,-2.8116886092739e-06,-3.00535889195656e-07,-2.11210362284336e-17,3.08780778723872e-16,8.04714233298813e-17,2.26435178214995e-16,2.02095284951298e-16,4.14422205391625e-17,-2.51590708320504e-08,7.37257477290143e-17,-2.29311076168137e-17,3.6949610038306e-16
"t5",0.00249899024728426,0.0199770944286279,0.0312657632926612,0.00197030396953115,-0.0242162298238194,-0.00017045035672227,0.0149461949334517,0.0136776354215859,-0.131338173943681,0.0492119728979335,-0.178494317470592,-0.0389985771784543,-0.167860674047814,0.00220328064551385,0.162898988372507,0.011795570042531,-0.00012546879947267,-0.363827572627963,-0.141101067115819,0.00258174256830764,-0.0381417328719275,0.00564117205139468,-7.50007729342777e-05,0.00326668067716428,-0.00228100133078099,0.00161910201817544,-0.00106788716592779,0.00348109383593415,-0.00239885382608459,-0.000229858689053171,-0.000367959375341575,8.59166778068208e-05,0.000747351710313034,-0.000787646876898716,0.000258063907114067,-0.00107082942582913,0.000912104029791111,-0.0015519228262546,-0.00897648590583146,0.000932894040483565,0.0046801183517059,0.00115855615686008,0.0118046678258888,-0.0951081250903571,-0.00706731741772906,0.00100796532541565,-0.0335078132824807,-0.00206146709045252,-0.0253060041325062,-0.819304386455899,-0.00421044890739541,-2.18239131118436e-15,5.77055764283685e-15,0.207629218138981,-0.0259302679691121,-0.016561013489278,5.43771536331787e-16,-0.00297911783557984,-7.07787367613357e-16,-4.42354486374086e-16,-0.000197897728522031,-0.000200802759443893,-9.99200722162641e-16,1.08506953422349e-15,-1.32197239772258e-16,-0.000744205115179252,0.00130569553312087,8.49263964504903e-05,1.41784534057418e-18,6.34244349813398e-13,-2.93091802288685e-16,0.00017581434914675,-4.74338348147463e-17,2.15940515944978e-05,-0.000857269867150508,6.02549852891361e-16,0.00113953698897457,8.30498864123896e-17,5.78659803614602e-17,0.000212765912993152,0.000361512502345338,4.52014649251781e-05,-0.000103510637558153,-3.06569631600099e-05,-1.56604811992016e-14,-0.000452922684515786,0.000325657073879229,-4.02044992069393e-17,-7.64541836697706e-17,6.70405923443442e-05,2.15580666186551e-14,-1.2819280596368e-16,-2.51893067919756e-05,0.000263623050606671,2.93307940442408e-05,-2.56439985793461e-18,1.76941794549634e-16,-3.88354277957669e-17,-2.24105937459944e-16,-1.30104260698261e-17,-9.12573469608829e-17,-9.68866252367109e-07,2.07299455379228e-16,2.92595586485504e-17,1.98625837999344e-16
"t10",0.00259288409400837,0.0213667701784191,0.0340360823247661,0.00215508231150799,-0.0312398224035466,-0.00022551594557913,0.0201529761777282,0.0187898013953973,-0.188847805878356,0.0773214765755909,-0.287720947525588,-0.0644704056430193,-0.334204688558065,0.00469247108856204,0.35906294113637,0.0367159433433231,-0.000391370903540005,0.453050287274619,0.144715159494482,0.00123525919144939,-0.0310964341807075,0.00482025300159981,-7.84520545579217e-05,0.0050697161811611,-0.00396835279856235,0.00294044640006827,-0.00248591984560995,0.0088174208367954,-0.00770716694239575,-0.000805735131512392,-0.00317493852983673,0.00692662733873453,-0.0163263692591119,0.00575136669282798,-0.00129397493367121,0.00341058513944768,-0.00258337527719188,0.00275326759770817,0.0150533441345185,-0.00159538529154582,-0.00950277815487218,-0.00267613776132432,-0.0381900521633617,0.576495229912638,0.225623611822588,0.00200208874521954,-0.0500570335981548,-0.000964009534928377,-0.00210890387527801,-0.0362199281774504,-4.34563364736821e-05,1.65569925892591e-16,4.2934406030426e-17,-0.000626524100364199,0.000136624772891062,0.000174440135901033,-2.49980077653804e-16,3.2141296788564e-05,1.40019001527762e-16,-8.67361737988404e-18,1.71867568706766e-06,1.36173046081892e-06,-1.38777878078145e-17,2.16406753628107e-16,-2.02894602084602e-17,-2.44819695280707e-05,4.41025382701278e-05,3.23786205240078e-06,1.2301413165925e-17,2.8902403193946e-14,5.50694991722144e-17,1.0391304031196e-05,-5.82229013246889e-17,1.33402314634167e-06,-6.16892774520968e-05,-2.19877292301165e-17,9.69375693141454e-05,2.16948854714349e-16,-6.16785376372327e-17,2.11116860236871e-05,3.72112441178664e-05,4.66369871101177e-06,-1.1182144102838e-05,-3.51036035403351e-06,-1.70838051494104e-15,-5.28337394413967e-05,3.9318494318371e-05,-6.91067442008451e-17,8.23952190030242e-18,9.30293544257801e-06,3.01481902275387e-15,-1.52519074298851e-16,-3.76425118637277e-06,4.06137187587497e-05,4.52596549890099e-06,4.22918747893306e-17,5.160802341031e-16,-2.50774431441444e-17,-3.61919953379803e-17,3.66243493865603e-16,3.11518951812382e-17,-1.70619506930683e-07,1.44849410244063e-16,2.38180657554692e-17,3.76434994286967e-16
"t11",0.00255121122637088,0.0207531314613349,0.0328166696908313,0.00207381982459002,-0.0282644531045209,-0.000202348250353465,0.017973957450842,0.0166618630961058,-0.165235526430687,0.0661052573389721,-0.244511074532252,-0.0544801576871534,-0.273060275127338,0.00379846886412925,0.289421824217582,0.0287365976348262,-0.000306277363680563,0.330514756446263,0.105275715263229,0.000855518592757932,-0.0209011584861287,0.00322566962323993,-5.12284974739919e-05,0.00304377482042546,-0.00230284892373187,0.0016831487957277,-0.00130653828694699,0.00449605331322574,-0.00361059851649497,-0.000366252257245033,-0.00111972614606653,0.00194780008066873,-0.0038822518874046,0.000945909675297202,-0.000142157186649779,-8.06190180750038e-06,0.000117480327942093,-0.00106721755671679,-0.00944964375588632,0.00112141714155131,0.00866202612336281,0.0026501813180486,0.0425582644281491,-0.706465251427126,-0.295740872908633,-0.00313753765623902,0.0816147147786833,0.00196768285525411,0.00668871512351017,0.133907343536839,0.000207862591615662,1.23237381407674e-17,-3.95516952522712e-16,0.00377296018245991,-0.000880381628569876,-0.00161956002118109,8.99296454032642e-17,-0.000351385615210405,-1.9293979552347e-16,1.76941794549634e-16,-3.21020315269877e-05,-3.60613285129805e-05,-5.55111512312578e-17,-2.94902990916057e-17,-6.76875629319895e-17,-0.000234695890296479,0.000414179145385387,2.76887113698885e-05,-7.92232103808809e-17,2.16005897891289e-13,-6.72689548523224e-17,6.3870503273074e-05,4.04039222836613e-17,7.93667179814003e-06,-0.000328309254892279,-1.14571995813454e-17,0.000457294573909046,-3.2309224740068e-17,6.30542671026552e-17,8.92634254261561e-05,0.000153313250263196,1.91828022339084e-05,-4.4531072094105e-05,-1.34206917857419e-05,-6.91137501807506e-15,-0.000199388656596083,0.000144865010618833,-6.49922118021597e-17,-1.84330547803259e-17,3.11258218665876e-05,9.90908510347069e-15,7.61884358348614e-17,-1.19693334655856e-05,0.000126477234859309,1.40790621132006e-05,-6.59983893042903e-17,-9.0205620750794e-17,3.02147544295124e-17,2.10707498396853e-16,-6.85215773010839e-17,5.52152548606471e-17,-4.85145637081515e-07,3.48679418671338e-16,3.47848233782756e-17,3.21791204793698e-16
"t20",-0.109832350859425,-0.0474706786508449,0.0163757532989064,-0.189409805308837,0.00417090302385897,2.80001017168794e-05,-0.00416566191521503,-0.00223921166716973,0.0352086635719159,0.0303042384210768,0.00173771259588735,7.76320874616479e-06,-0.000545297591462876,1.21609431751948e-05,0.00107622162986966,-0.000663343286417163,6.24466495055542e-07,-0.157311587348132,0.446261464852673,0.000313865172319738,-0.0675751691819049,0.00993420988427894,5.92626214933345e-06,0.000114757241796467,-0.000124160298067319,0.000101327539641619,-0.0448984850836535,0.00491398195800487,-0.00130383476355836,-0.062339757662608,-9.30999089233907e-05,0.000217612784083034,-0.000520676828358997,0.000184250216175394,-4.11842283112931e-05,0.000106736356173913,-0.0011079449521203,7.01883544305948e-05,0.00316741120413917,-2.47805608603602e-05,-0.000253634935542119,-0.214180794522332,9.20416580268979e-05,0.000341087693878986,-0.000917766675921781,-4.3638393904087e-06,0.000376328046872038,5.40580463306666e-06,0.00146223837400558,0.000282849957124564,-1.87761651705698e-07,2.04921264655486e-16,3.79904441238921e-16,-0.00149071415071293,0.000256246296978003,-0.000192883141166474,4.81426558611114e-17,-3.45098216729942e-06,1.0183866784876e-16,-2.28983498828939e-16,-0.00262261394235241,6.27124219385543e-08,7.21644966006352e-16,1.16226472890446e-15,2.84966115916414e-16,0.000567666840887684,-0.810854518811504,1.52409805656537e-05,2.65704120843024e-15,4.30628334183209e-14,1.13218953019875e-16,8.74838669925715e-06,3.56020031025533e-16,2.38021055128841e-05,-3.57367835086848e-05,-3.13662302362461e-16,0.000163055826154546,2.45463371850718e-16,-1.71094916189661e-16,0.00542040218145237,0.0002561188066668,1.5845702786992e-06,-7.22750904175055e-05,-0.000698625228281786,-4.9788420030765e-16,-0.000307400446637059,4.16911167590572e-05,-4.17838089476577e-17,4.76119554575413e-17,2.38465064786281e-06,8.14767726746899e-16,-1.48271277221215e-17,-3.20197909014011e-06,9.49988906002661e-06,1.05723323704543e-06,-1.79899347723253e-16,-9.0205620750794e-17,1.44273764190707e-16,1.01617554907076e-16,1.25767452008319e-16,-1.15049703014009e-16,-1.24916011143361e-07,3.3133218391157e-16,1.08360736237778e-16,2.35922392732846e-16
