"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104"
"t17",-0.0658267667693449,-0.0643228599710691,0.0206061508807998,-0.0127465072259293,0.279574234610556,-0.0304582641873866,0.0207702418145174,-0.0141398698749826,0.0214394004891716,-5.32144691192023e-05,0.00905054968976773,0.00160782099790608,0.0653062250915352,-0.439787481602897,0.00185806281334482,0.00550691385355043,-0.00750262144712299,0.00571517654555537,-0.113219916156385,-0.000230975199770731,3.03942329265179e-05,0.000697064648331916,-0.000577053691293711,7.21661276557421e-05,0.812788724078817,0.000114517873829059,-0.0511837743980418,2.49382686245258e-05,-0.0135112963633445,2.4736707287587e-05,-0.00333173365583156,0.00461316067562804,-0.0406557344352216,1.9897278269454e-15,0.000852164007805412,-3.49539104316831e-05,0.00114173183933858,-0.0007173599453567,-0.00131278806466307,0.00196210624054731,-0.00482316016699063,0.0123113149404921,0.0101115446256305,-0.15301353492529,0.000422647081152938,3.23217249507907e-05,-2.29326160308083e-06,-3.78531264362087e-05,0.000297784609023347,-2.63726699904866e-05,2.42861286636753e-16,-5.37703707151857e-16,0.000934810869662587,0.0107407324197243,-0.0114985433919934,-0.00959733700455422,-0.00106191617007298,0.00215409522030068,0.036072972443007,-1.04000573864952e-16,-5.07063256003117e-05,3.78314992384982e-06,1.28575924093543e-05,2.81130274651102e-06,3.36913419926518e-05,0.0012346717290084,4.51085392129402e-09,-2.25367694428436e-06,-1.06152165402807e-05,1.50973603702198e-16,-3.7630223140543e-06,-0.00056366074544458,0.00849100432864732,7.51859976367614e-17,9.84258754165222e-06,1.08724607795908e-13,-1.94289029309402e-16,7.95890368193719e-09,-3.38271077815477e-17,7.62834726534614e-05,3.92528457691365e-17,-6.50020552844306e-17,6.50454589016646e-06,-3.26817884860678e-07,7.80625564189563e-18,-3.69787891372793e-08,8.2453543044244e-18,3.01109444155205e-07,-2.0604969256558e-17,-9.98849498136973e-18,6.71932760880644e-17,-2.88943834362919e-17,2.60208521396521e-17,-3.44958051127792e-07,-1.33573707650214e-16,4.44886518901309e-07,4.76447141643652e-18,1.25767452008319e-16,-5.51322759411664e-17,-2.27734085031084e-17,2.83689978049325e-17,-1.29791944658613e-17,1.00480004266522e-16,-1.98354998949983e-16
"t8",-0.066566029176726,-0.0657131456966626,0.0211257152040479,-0.0131764784958478,0.290826092489685,-0.0318227622360926,0.0218335184602336,-0.0155100094548013,0.0236992068196962,-5.96724127756718e-05,0.0103074968831607,0.0018358875455268,0.0761721407374536,-0.514604101302926,0.00222958857031716,0.00678436008435213,-0.00996368737407461,0.00774631795381773,-0.19017368281065,-0.000412070950352948,5.6621726751075e-05,0.00144667962070417,-0.00357997022284958,0.00131714366191867,-0.54190774150549,-2.18226593275492e-05,-0.0221949704989485,1.15615052213962e-05,-0.00952980027980299,1.76988823159703e-05,-0.0031563006748081,0.00472126891783157,-0.0434578560949908,2.12330153459561e-15,0.000977497756155736,-4.13447325162209e-05,0.00150969746360965,-0.00105668325969263,-0.00199180435209358,0.003522717384658,-0.0111721931016296,0.0375404664074482,0.031451596213506,-0.536529879126,0.00319748556452009,0.000621039455803565,0.000114982014752939,0.0013756900396183,-0.00382738633021777,9.04772615437356e-05,-1.04950770296597e-16,-1.03349466065344e-15,-0.00188304888516581,-0.0113449565983788,0.00939047851232956,0.00769811540199408,0.000635607880290055,-0.000938509452780411,-0.0149325620041767,-1.04811207221527e-16,6.79213150944335e-06,-3.47397569207314e-07,-9.61989938051081e-07,1.90429743729355e-08,5.1964857500017e-07,0.000163036826035523,7.40995915885292e-10,-4.15953469433805e-07,-2.25224570706746e-06,-1.71336788466995e-16,-9.01236447811943e-07,-0.000140114003870301,0.00234056869728169,9.73215594758155e-17,2.9925539851008e-06,3.34137763747214e-14,-1.59594559789866e-16,2.65435750462784e-09,1.30104260698261e-17,2.98550781744882e-05,1.43614320098127e-17,2.11623356025514e-16,2.68273274489346e-06,-1.39827523020289e-07,4.9439619065339e-17,-1.67409455917922e-08,-7.66129001820333e-17,1.45499267287675e-07,-2.62502477315634e-17,1.46945329119777e-17,-2.02267181488737e-17,-8.80389524262939e-17,-1.92554305833426e-16,-1.81544961337914e-07,-1.73472347597681e-18,2.39211775186765e-07,1.22960628812337e-18,-1.82145964977565e-17,3.88577088378355e-17,-3.35492870252221e-17,-8.7060858101589e-17,9.4928681789615e-17,8.71994964975258e-17,-1.93957703888883e-16
"t9",-0.065212607532607,-0.0631944067823687,0.0201878648019326,-0.0124070403008655,0.27082399630188,-0.0294083804396475,0.0199643808787905,-0.0132115295236466,0.0199410104186244,-4.91050927658062e-05,0.00828673763132838,0.00147032055213646,0.0591747394669515,-0.397998809988471,0.00166706411039483,0.00490763956244299,-0.00663926559134966,0.00506243049238155,-0.107224000336155,-0.000225946185760401,3.0508996068471e-05,0.000751733983435846,-0.00162651436654929,0.000582446588332571,-0.208021134768464,-7.9364433097697e-06,-0.00654447115470442,3.33521406813055e-06,-0.00201046514251843,3.65108369590472e-06,-0.000158283789490048,-0.00011277808987596,0.00315308777936317,-1.52655665885959e-16,-0.000157543458344393,8.38620127000065e-06,-0.000549857918248464,0.000555904397631084,0.00113550273767678,-0.0028538110385596,0.0125736267782559,-0.0524564020666101,-0.0444871575910357,0.810846619247572,-0.00615625847782839,-0.00133215938386971,-0.000269472189690809,-0.00325287517804561,0.00958318401201865,-0.000280424403539496,-1.75207071073658e-16,8.8089536880917e-16,0.00691904705361555,0.0560993632855677,-0.0538198443386696,-0.044605238397441,-0.00444752548287405,0.00823268679348747,0.136107010533164,-4.68762671388346e-16,-0.000159613044034047,1.15551520410328e-05,3.87876673904969e-05,7.97457922445312e-06,9.49280408632509e-05,0.00316360581604919,1.12423722557937e-08,-5.51773507084734e-06,-2.53566614274578e-05,6.13362940045007e-16,-8.76752572805409e-06,-0.00130229970462974,0.0191260357777694,5.82256306945975e-17,2.15754995567518e-05,2.37683638700452e-13,3.12250225675825e-17,1.69497116481176e-08,-1.24032728532342e-16,0.000153199037974446,7.71053693893146e-17,9.69477809567302e-17,1.27783722131522e-05,-6.316411975682e-07,-1.73472347597681e-17,-6.95805140422496e-08,8.60133778283174e-17,5.47902536619598e-07,3.60037105914255e-17,-1.61521324293084e-16,1.449911069025e-17,2.41366091437664e-16,-3.51281503885303e-17,-5.97903735152436e-07,-3.46944695195361e-17,7.61051709373493e-07,-1.0945086500572e-18,-2.05998412772246e-16,-6.94794645829748e-17,7.28668802637017e-17,1.33577125639518e-16,4.94096907978928e-17,1.31076692152904e-16,-4.51002076880134e-17
"t3",-0.0656348419557686,-0.0641025818946846,0.0205458388143807,-0.0127478573384725,0.28088695867767,-0.030745624024141,0.0211615682176807,-0.0203897025961458,0.0405948589952948,0.000529653228540911,-0.00371583334503398,-0.000473691162125707,0.0031947948444557,-0.0281502221141963,0.000149780978711798,8.61059299556003e-06,0.00373541765915337,-0.00400971446713271,0.913543119210177,0.00437596316939952,-0.00170318935792227,0.0193626197372198,-0.00950250258194021,0.00299120973541809,-0.0428539791542729,8.25201350793743e-05,-0.184304359921811,-0.00408494568233731,-0.0158844589701668,2.94143560860535e-05,-0.00437187332604328,0.00604796918091091,-0.0530783863543509,2.17675270169915e-15,0.00109990032124028,-4.48218995451577e-05,0.00142008218058536,-0.00085793668379437,-0.00155054207782072,0.00212155806254912,-0.00421332490831293,0.00683852428635465,0.00533942509770505,-0.0533256782073223,-0.000669187350227773,-0.000235423536971471,-6.16954761766972e-05,-0.000761315904486201,0.00255139038770283,-0.000106265298256677,1.2007539060277e-16,-7.86461533467836e-16,0.00320833500362037,0.03424951827776,-0.0369904556426725,-0.0309194113130578,-0.00356010964431026,0.00781782538787751,0.133101315963809,-6.22194588468062e-16,-0.000375239544808723,4.35047105448229e-05,0.000204549966635122,-2.39120628907906e-05,-0.000229664191885059,-0.000938043707941517,-1.46123334783597e-09,2.62536313714979e-07,-1.15623270511038e-06,2.63618867526409e-16,-1.07258277063879e-06,-0.000189104353545918,0.00396422480001989,-3.79315396543423e-17,5.70567823091175e-06,6.43873101207303e-14,-2.73652628335341e-16,5.37941375689313e-09,5.36680075380325e-18,6.25005296004289e-05,7.4441738604265e-17,3.10510956981017e-17,5.59450969162565e-06,-2.89819866504328e-07,2.59395369767157e-16,-3.42059065894569e-08,3.18646265461521e-17,2.90476784886812e-07,-4.70867154429252e-19,-5.92338581265439e-17,1.19876840980427e-17,1.06160086238939e-16,-2.22478285794026e-16,-3.48202807861763e-07,-2.35488711863852e-16,4.53483149236795e-07,2.28855596693638e-17,-3.18213337624496e-17,-3.7975795698421e-17,-6.52446079590616e-18,4.86636662022781e-17,3.07339308149538e-17,1.07735364194235e-16,-1.266541468839e-16
"t55",-0.0704992914358165,-0.0739303389772031,0.0243184386714788,-0.0160907356252177,0.373557503083469,-0.0424843149298766,0.0309390527272721,-0.0513320859369881,0.118270609439307,0.0021938032887954,-0.0288722880380213,-0.00432545905359112,-0.0635840916106914,0.376593072014206,-0.000550218372188688,-1.76489734179941e-05,-0.00321655126312083,0.00294515641404967,-0.220246354217956,-0.000828940385973208,0.000272773371350281,-0.00203828592792162,-0.000561171732904809,0.000266698756498185,-0.0112398427193827,2.89726376367837e-05,-0.334615091094298,-0.0114431822310849,0.00625535659246591,-1.05683009558946e-05,-8.32389051963504e-05,0.00047264683763075,-0.00569240718759592,1.96023752785379e-16,0.000163863871100591,-7.40511993914308e-06,0.000306190525996368,-0.000217833570070581,-0.000407702225437151,0.000647834809735128,-0.00147270281119894,0.00260727824391106,0.00204563464762926,-0.0209747660058699,-0.000289588010516204,-0.000106282730714225,-2.88323024519633e-05,-0.000357023861433346,0.00122347612158665,-5.53586059283003e-05,4.81385764583564e-17,-5.85119271959261e-16,0.00178480083540864,0.0213359485138727,-0.0243508485232652,-0.0204368588592016,-0.00252095164363194,0.00599381840030526,0.10338978527332,-1.11550920812797e-15,-0.000382818955899842,4.7696946131599e-05,0.000231890493492405,-3.35550061717441e-05,-0.00033204812210288,-0.00290533486879838,-8.12356977563169e-09,3.46010252461338e-06,1.32010140768845e-05,3.14431994296662e-15,3.80941360086345e-06,0.000532837604178131,-0.00652732181705607,-0.707106781186547,-6.04178192002159e-06,-6.20183905922696e-14,1.88737914186277e-15,-3.8065786286956e-09,-6.27753057869107e-16,-2.03190893267079e-05,-6.56093973432105e-16,6.27313870891054e-16,-1.31811830318446e-06,5.21729658347486e-08,6.93455709521729e-16,3.54037244884484e-09,-6.60117114035478e-18,-7.63171160110803e-09,-5.3931103747682e-17,-1.7360273043867e-16,7.19518122663761e-17,1.67657779509508e-17,-1.58944038486375e-16,-2.14273151602582e-08,-5.28223298434938e-16,3.70818456704725e-08,3.07300134968504e-17,1.30537941567255e-16,-7.20388151025516e-18,5.74076400693645e-17,1.16165318889643e-16,-3.88061656257894e-17,6.89479395015062e-17,-2.31437480415335e-16
"t56",-0.0704992914358165,-0.0739303389772031,0.0243184386714788,-0.0160907356252176,0.373557503083469,-0.0424843149298766,0.0309390527272721,-0.051332085936988,0.118270609439307,0.00219380328879545,-0.0288722880380213,-0.00432545905359097,-0.0635840916106914,0.376593072014206,-0.000550218372188702,-1.76489734178432e-05,-0.00321655126312086,0.00294515641404969,-0.220246354217956,-0.000828940385973132,0.000272773371350205,-0.00203828592792162,-0.000561171732904795,0.000266698756498143,-0.0112398427193827,2.89726376366447e-05,-0.334615091094298,-0.0114431822310851,0.0062553565924659,-1.05683009557125e-05,-8.32389051963426e-05,0.000472646837630715,-0.00569240718759588,2.27248775352962e-16,0.000163863871100654,-7.40511993909516e-06,0.000306190525996409,-0.000217833570070452,-0.00040770222543703,0.000647834809735225,-0.00147270281119937,0.00260727824391083,0.00204563464762897,-0.0209747660058698,-0.000289588010516243,-0.000106282730714004,-2.88323024519569e-05,-0.000357023861433461,0.00122347612158671,-5.53586059284305e-05,1.47885176327023e-16,-5.71241484151435e-16,0.00178480083540854,0.0213359485138725,-0.024350848523265,-0.0204368588592011,-0.00252095164363193,0.00599381840030519,0.103389785273321,2.05699559262863e-16,-0.000382818955899813,4.76969461319669e-05,0.000231890493491465,-3.35550061713424e-05,-0.000332048122102825,-0.00290533486879891,-8.12356933360247e-09,3.46010252510218e-06,1.32010140768519e-05,-2.72308406188508e-15,3.80941359739108e-06,0.00053283760417896,-0.00652732181706912,0.707106781186546,-6.04178192067754e-06,-6.79077767928338e-14,-2.52228793407028e-15,-3.80657850726496e-09,5.58580959264532e-16,-2.03190893270228e-05,7.47243218088749e-16,-5.69645327532583e-16,-1.3181183033762e-06,5.21729675365123e-08,-5.52075746229619e-16,3.54037271868413e-09,7.49308322311717e-17,-7.63171158869392e-09,5.42290876008194e-17,1.12626643096736e-16,-8.73048566515114e-17,2.09618239270031e-16,7.15573433840433e-18,-2.14273151745697e-08,3.82506526452886e-16,3.70818457337899e-08,-1.30394611716004e-17,-3.16587034365767e-17,-4.27657128381082e-17,-3.10632573868024e-17,1.90208042047508e-17,8.26244776890057e-17,1.42185796247361e-16,-5.70977710900406e-17
"t28",-0.0687118969203212,-0.0703256098117011,0.022935714096659,-0.0148679872970876,0.33972131624667,-0.0382041182827823,0.027381403820779,-0.0402979512561424,0.0907004156228139,0.00160869925587173,-0.0201276875092727,-0.00298926278585305,-0.0408260271438531,0.239050639361156,-0.00031799538647348,-9.1786024354959e-06,-0.00117694150230019,0.000963396489496796,0.000114189329878903,5.76558025430366e-05,-3.11217322538975e-05,0.000427704140529685,0.000340524001165327,-0.000185585950195046,0.0137093661779531,-4.19881147583845e-05,0.849645033833767,0.0306095182693979,-0.0331044460673111,5.85938676373118e-05,-0.0049822699349311,0.00642521883522095,-0.0548772636011247,2.40432673770385e-15,0.00110523758127612,-4.47056025011938e-05,0.00140303712320894,-0.000853107245136121,-0.00154668391095987,0.00216432300941079,-0.00445154320539214,0.007452307084892,0.00582991096206496,-0.0588591395989687,-0.000772346549182078,-0.000277861808022126,-7.42433204446501e-05,-0.000917990046475881,0.00311701418148569,-0.000136753413091885,-5.20417042793042e-17,-1.32394158939882e-15,0.00431741999146543,0.0500825323322039,-0.0564624052959203,-0.0473469555304357,-0.00576291476871084,0.0135216688192212,0.23277879917845,-1.12388582467619e-15,-0.000834975193504934,0.000103405528065251,0.000501444694413074,-7.15958823818455e-05,-0.000707401592553539,-0.00604738740175897,-1.67844183547421e-08,7.11401750019052e-06,2.69515810098803e-05,3.86985066215468e-16,7.72033992801872e-06,0.00107712942861677,-0.0130911791311509,-8.25937088000522e-17,-1.20110945785249e-05,-1.29080020775066e-13,-4.16333634234434e-17,-7.49389868215378e-09,-9.71445146547012e-17,-3.9158262146663e-05,8.07282595829036e-17,7.32498975035473e-17,-2.51862012385674e-06,9.90403629524961e-08,-6.33174068731535e-17,6.64633916216671e-09,4.32675303511844e-17,-1.41182317718157e-08,8.3961981216494e-18,-8.65136300030269e-17,-5.1551831218011e-17,1.29952440240455e-16,-2.34187669256869e-16,-3.87410570498736e-08,3.98986399474666e-16,6.66072451690342e-08,-9.3985668048522e-18,5.3776427755281e-17,-6.05452502857221e-17,-1.36540201735113e-17,-2.06176833328162e-18,4.89277694091047e-17,1.24975284223906e-16,-7.26217943376397e-17
"t5",-0.064847840007273,-0.0628618793567182,0.020114885748735,-0.0124589409541874,0.274794567368244,-0.0301401799092965,0.0208479084679622,-0.0233177333464564,0.0495990020446136,0.000786061873411767,-0.00858271379539428,-0.00124359846121341,-0.0135233525574102,0.0761290433984397,-6.89309834349533e-05,-9.76101969918375e-07,0.000313837640574881,-0.000381805380271371,0.0720068428649115,0.000294737404059547,-0.000101518949714153,0.00082238984242928,0.000271087592135366,-0.00013131666414347,0.00567171609634282,-1.4281839800535e-05,0.11897893554934,0.00379953550822528,0.00156423665880461,-3.31610651933302e-06,0.00164095423509249,-0.00283037045746914,0.0279436680284479,-1.53826604232243e-15,-0.000692985025880126,3.03807950824018e-05,-0.001219453736237,0.000887856686990662,0.00167761386103301,-0.00282831123946809,0.00695000201338424,-0.0130669590728739,-0.0102885799308898,0.1075714250147,0.0015992809338676,0.000607153317044332,0.00016935513036067,0.0021029556846014,-0.00733722670106382,0.000354706303013521,-8.0404433111525e-16,4.64551731675016e-15,-0.0120359102364309,-0.156426015639721,0.185488995156681,0.156101109863296,0.0201420487150519,-0.0502604561651533,-0.873558177366597,3.97131152128125e-15,0.00370481724042228,-0.000475382038658285,-0.00234111676194521,0.000363828887730227,0.00363166136511978,0.0367757731668109,1.08458862405991e-07,-4.79661859692315e-05,-0.000193760031887121,-1.0392512958809e-15,-5.96552554389781e-05,-0.00854410052670806,0.113181702170191,1.31761218783281e-15,0.000115448558990979,1.25714087468981e-12,1.06858966120171e-15,8.22473746713015e-08,1.56884054358652e-16,0.000623191528613014,-1.45725319912026e-16,3.4319828452512e-16,4.89491910462607e-05,-2.31824977683492e-06,-8.23993651088983e-18,-2.38764388331747e-07,-2.88907625713875e-16,1.73591847603505e-06,-6.65737635437446e-18,1.09632618140936e-16,2.63324435228497e-16,-3.4511430338177e-16,-1.13407547241984e-16,-1.69927460298258e-06,3.59955121265187e-17,2.10294137883483e-06,-4.16646699504066e-17,1.45933612416549e-16,1.11503835330543e-16,9.91498402664797e-17,8.91071020138949e-17,1.71157369326799e-16,2.0841648290069e-16,-2.9816596888254e-16
"t114",-0.233742529596232,0.11706920578101,-0.0227982620881135,0.00634715563905742,-0.0826150514257819,0.00602213351080751,-0.00182620270891011,-0.0272781648812338,0.147194896365409,-0.00248321448381176,0.166516093142747,-0.00359991917055076,9.44996158543662e-05,-0.000506550385906388,-6.32880874237881e-06,2.66904565844554e-05,-0.000314104517104305,0.00029588572940722,-0.00461202319834958,9.41867400937455e-05,-9.2624188823342e-05,0.217094444941783,0.00036286815291268,-9.21515205965698e-05,4.47166243246266e-05,-2.02872560032171e-08,-0.000346427216421998,6.38832951939417e-05,-0.0113529381775493,0.000294991512135415,-0.000216807523665255,0.000582023190490787,-0.00777846785282317,-1.48993032785753e-16,0.000538848177456942,-0.000306583926426499,-0.000220038735354703,7.48588974716966e-05,0.00344886078100241,-6.2809166200561e-05,4.94401119638836e-05,-1.36122378484523e-05,-8.1989386590641e-06,-6.97231034278925e-06,-1.65943596886578e-05,-9.91184519512831e-06,-5.78289837443235e-06,-8.16945987798848e-05,0.0155883378889743,1.73556319590626e-06,6.14031478575116e-17,4.14255285402296e-17,-4.22969167376645e-06,0.000298622455802045,-0.000405915591586232,-0.000342735995343239,-4.16252563252647e-05,6.27560658843279e-05,0.000891939064805754,-5.80316206973002e-16,0.49896983126814,2.2874759265531e-05,9.40688759614589e-05,-5.17921818374734e-05,-0.188997196183378,6.72312608131605e-05,-0.724227549509382,-1.23282044207337e-08,-6.40316748111218e-10,-2.73559611614089e-15,1.50487416459449e-09,-2.68906682715742e-08,2.06126798132716e-05,3.52393244789214e-16,5.87118627232822e-08,2.46560473367054e-15,4.94937599782892e-15,-0.0363087828888849,-3.46866525964794e-16,1.41052322432148e-06,-3.36725953452261e-16,-4.93069208065236e-16,1.4171930851016e-07,-0.0114290936193092,1.15162008244486e-15,-1.02708350692222e-09,1.83432134195579e-16,9.79100768231908e-09,1.21832286892064e-16,6.62571662104457e-17,-2.33750720799378e-16,-5.16547548684009e-16,6.30149576357989e-16,-1.34958391229639e-08,-1.03277425963905e-16,1.81377910153846e-08,-4.5959887167445e-16,-1.6571916891514e-16,-4.57102736203975e-17,-3.70605390626856e-17,-7.24898328271719e-16,3.39377102620784e-16,1.88441418955205e-15,2.1756623865251e-15
"t45",-0.0274243347175068,-0.205477802075575,0.0838513442148515,0.0449058085844102,-0.10745642659099,-0.00528760071305156,0.248084215596947,-0.0122197477973341,0.00786741400968042,0.00111808410252362,-0.00180547299236313,-0.00134885194452698,-0.00335220455136916,0.00371611618491676,0.000341677993790757,0.00523007186440377,-0.00253815591005943,0.00195709872182732,-0.00242223394260234,0.000132077788798744,-8.05284989617365e-05,0.000437309584000536,-0.00133524870395962,0.000441617247790935,-0.000382883374371103,1.49328324031993e-05,-0.00109336978313713,0.000552823618664657,-0.0102244673357561,-0.31824271022475,-0.000767232231533331,0.000869686003152879,-0.00496448759919564,-5.3990750243926e-17,-0.000346056946882022,0.00113205968384255,0.00071178396067305,-0.00037529284784628,-0.000190518911456938,0.00110912493267311,-0.0682401854791241,-0.00106191917457405,-0.00120636106366133,0.000344461048919867,-0.0366863595145514,3.47262478316694e-05,3.91562429810381e-06,4.48443638175809e-05,-4.101989424164e-05,4.70980672079834e-05,8.74239999971638e-17,-1.23793303499266e-15,2.07288568210469e-06,1.47371347416338e-05,3.29786947972352e-05,3.02806727918123e-05,6.65859469270979e-06,-4.79717016651215e-06,-1.25571625289016e-05,2.00309357216561e-16,-3.8515052246686e-06,2.59686631949619e-06,1.45680907887615e-05,-4.15688859812159e-06,-1.67657966774758e-05,-0.00143980041370278,-1.65226489876471e-09,1.90973656790187e-06,9.83716395419552e-06,-7.46735650933486e-16,3.84693498333827e-06,0.000597527991809113,-0.0101640619669276,-4.83278781614279e-17,-1.37286579078688e-05,-1.54541614991776e-13,-8.13375389366038e-16,-3.0239684534122e-07,1.9483240186088e-16,-0.000226925176305211,-1.23326634445983e-17,-8.88786381626395e-17,-2.66920223652769e-05,-2.76375748404185e-07,2.69513194910657e-16,5.39629618689435e-07,-1.20144474100362e-16,4.80579723187845e-06,8.20789921558294e-18,2.24984364262323e-16,4.51465052211461e-16,-2.68482091619326e-16,7.73593917827993e-16,-1.36464358187255e-06,1.6040054238457e-16,1.4342126134108e-06,-1.6035907206845e-16,1.89899143660105e-16,-9.86193396376901e-17,4.00957138621458e-16,4.85938657960092e-16,-2.32214282713574e-16,6.72913484663413e-17,-1.0535523883695e-14
"t50",-0.0259515151215332,-0.179784737336521,0.0705568981936593,0.0325871281200877,-0.0601126146908459,-0.00172700708546254,-0.227116855783155,-0.013042578429546,0.00790238389350658,0.00100081032361465,-0.00138107592838037,-0.000998329998456623,-0.00158358992704432,0.00154661456588938,-0.000155008509911795,-0.373612355566484,-0.00467943785190051,0.00331902018305414,-0.00306796887248483,0.000161956967226084,-9.68920553820128e-05,0.000507111715878054,-0.0013720577105571,0.000443484081225662,-0.000340999885898629,1.26797249178186e-05,-0.000746157775334505,0.000366611685475223,-0.00120236021249665,-0.000162511280363953,-0.000394563986920069,0.000270036486276531,-0.000907027117485652,1.14289914027831e-16,2.43530326623842e-05,-0.00151572336787069,-0.000439080680686252,0.000432877748709637,0.000248670191966672,-0.00228557344485434,0.0225598142182515,-0.178618098760003,-0.575581012577753,-0.0483722289270425,-0.00558090509504236,-0.00064269304885973,-0.00013043961073425,-0.00157231326799403,0.00198604072826993,-0.000209888574170959,5.8962644629245e-16,-1.54844853719251e-15,0.00294664718558073,0.0188717155966303,-0.0149334354247017,-0.0121624870614145,-0.000795754749032964,0.000278650949752577,0.000666689849931347,5.31641541128131e-16,6.65372932533873e-05,-3.78337508075279e-05,-0.000198068085868229,4.06650937751519e-05,0.000158590172164348,0.0193646771496926,1.60281942159942e-09,-3.7354007498025e-06,-1.98792503408463e-05,-5.0040491734478e-16,-6.85489465570333e-06,-0.00100500888204351,0.0138797903330054,5.57555303971805e-17,1.41828697585402e-05,1.53815891203957e-13,-2.03620087560189e-16,2.13530586105159e-07,-2.12519592524596e-16,3.23900277659526e-05,-2.79451747283895e-17,-1.51328683297804e-16,-9.25357191949015e-07,-4.28728732241348e-08,8.95447054577211e-16,1.8000676818203e-07,4.11848091654807e-17,2.53025378949584e-06,6.54537739228176e-17,-7.68144825734399e-16,1.52225252605462e-16,-3.35268945444433e-16,-2.08130423957707e-16,-1.02873802132785e-06,1.09321947315427e-16,1.1557098983526e-06,1.90055070078865e-16,1.13656395739316e-15,2.33580206011868e-16,-3.01605869149149e-16,1.24748226391391e-15,-7.69565316136501e-17,1.80048374404834e-16,-1.25128384026709e-15
"t90",0.0488514136232309,-0.00652699955673284,-0.0508843604996769,-0.207453590683216,-0.0342427336011312,-0.0690166076652812,0.00179453603826175,-0.0233673808872183,-0.00168992974123692,0.00180830033940242,-0.000177043162921459,-0.001262863403035,0.00622355556206808,0.00135996484296011,0.000297969201664798,2.59148254775823e-05,0.00331731522955362,-0.00327891738620167,0.00184672815228201,-0.0010166112949898,0.000689248836071167,-0.000693357321123094,0.326395956417896,0.0420850171432599,-0.00066247296501829,0.000122082595460077,-0.000544148785522111,0.00136933997937908,0.000264581214027922,1.29465476435783e-05,0.00946956873758224,-0.0157118794755999,0.0445910179923181,-6.89203629154783e-15,0.855973034511742,0.0098079246041715,0.0285615561198494,-0.00890735192503687,-0.000793849199414364,0.0714158846507357,-0.00309537246573417,0.00906182434176592,0.000406610809437632,-0.00299387023962821,-0.000859479561340042,-0.000801094236636103,-0.000183039099466137,-0.00222875201770106,0.0010962696366203,-0.000109489368480464,-1.69603504218824e-15,2.1456451049001e-15,0.0576675127628979,0.0310437654201091,-0.025133307579988,-0.0204639240352096,0.00842470394156472,-0.000279664887507783,-0.0131754266278551,-5.02778845683587e-16,-6.3745695437893e-05,-8.80534607960281e-05,-0.000460319627221689,9.53308447181305e-05,-5.99287337433008e-05,-0.000795294066345366,-7.5126486364138e-10,9.02813285229125e-06,6.7140829346756e-06,2.45903333267166e-15,-7.11343934776009e-07,-0.000146338614918987,0.00129053089252739,-2.11391884903248e-16,-0.00267307841375115,-4.15981062796163e-14,1.12166071205349e-15,4.85892164021774e-08,-2.95975617823399e-16,-0.000344856026961426,-1.19018157217172e-16,-2.84087418270253e-16,-4.73533991111214e-05,1.72369986277558e-08,-4.17342368506135e-16,1.14507301889041e-06,-2.34636223514832e-16,1.05346972817863e-05,5.59127948049452e-17,-2.73638994972923e-16,5.64111888542168e-18,-1.86819110786653e-17,3.24560859694713e-16,-2.04503010909541e-06,-2.43734321161107e-16,1.13256920527211e-06,8.85737467342214e-17,1.86527138220017e-16,-2.86836836781174e-16,1.32942361583042e-16,3.64508014641715e-16,-8.38954255175574e-17,6.12198163004225e-17,-1.89573361159247e-15
