"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102"
"t109",0.0667455297173118,-0.0983740254567979,0.00709990053317317,0.0123050781464193,-0.0244793924030485,7.14438170394598e-06,-0.0121430179913061,0.00337041763481752,-0.287939548348792,-0.0684981621319082,0.0153512396307532,0.00217520372780298,-0.410199989325751,0.118378461068056,-0.150400665636573,0.0125561185537111,0.00576730189418757,0.0226159848915015,0.00836534845313393,0.00240002714884384,-0.00397533223288996,0.0047116985647151,-0.0108434098473812,-0.0632744221483537,0.0153433579255766,-0.000639839387175302,0.000243711698711804,0.0192755034557974,-0.0747090777651417,0.0012289081223901,-1.46094267253748e-16,-0.00257130185136079,0.00483234495201732,-0.172604137535772,0.190607095175475,0.173109699375874,-0.0235443246673517,0.0111505034414141,0.0076991603842151,0.0048833840314535,0.000164447331673147,0.196046413442305,0.00288798778935665,-0.00190041598908849,-0.00262079491817072,0.00265488248776121,-0.00107713202692385,-0.0111003625788905,-0.109147806772794,-0.00321765021100329,0.0024444820136693,0.00292015493293851,2.85297692643009e-05,0.00075049964994062,0.0142469383682537,-1.54879686977917e-05,0.000648308943830392,-0.000173366040775062,0.000373152667480199,-0.0189366670899115,0.00404953692732794,1.95276327179406e-05,-0.00079673134741344,-0.0094125698007986,0.137379903578856,-0.0654828301879933,-0.0097256385647638,-0.000625786580686726,-7.05681693792567e-05,-4.65327944465218e-06,-4.11126096703839e-05,0.000333242360756038,0.00159350312208518,2.54617031865585e-05,-0.00700155058190886,-0.165769853702436,-0.289859350616375,-0.069104528001348,0.0175626178301083,0.0165285792303272,0.175742679392685,0.0747464100868894,-0.0614609179442185,0.0143094658924429,0.0715799642919684,-0.438946290211241,0.0545859781973392,-0.0759153076489065,0.172033873272553,0.0110660090087413,-0.195753312245541,0.0465586046026273,0.0243232808432915,-0.195329058079059,0.123647388324928,0.0360925014725212,0.0431199728668912,-0.0750818496734167,0.0186570222978381,0.0427924794582865,0.0294103341246342,-0.00428358904001494
"t58",-0.0193982600982913,3.15735040530282e-05,-0.0201123344453207,-0.0076679873306346,0.00778580797126346,-0.0110797761838341,-0.023331625971426,0.0182169207632875,-0.108630439932185,0.105854462273999,-0.0792650113531996,0.0807969335451395,-0.0907269300754813,-0.0938719920693561,0.410833419682698,-0.0604677088567447,0.0239736075006822,0.011292197747816,0.00422684155774867,0.085736866635814,-0.00680426489611828,0.0376522393827342,-0.0366195153877637,-0.00253454129572221,0.00577607467007792,-0.00173821670654194,0.00156230416538948,0.0190197995425697,-0.00432902087892195,0.0107956242087241,0.500000000000001,-0.0104357280674245,0.00278157494537838,-0.0221760200127194,0.0116784438709762,-0.0139415479998878,0.00383243605365152,-0.0221662360539909,-0.00235590580147959,-0.00163664383623354,-0.000580903592455146,9.1319863744548e-05,-0.0075238771142703,0.00508199701208876,0.00122850899853838,-0.00622725930224017,0.000369772315754408,0.00923013718391707,0.000743372711867952,0.00131856878142014,-0.00127721598661206,-0.000132414455681578,-0.000241439682389035,-0.000138316644326718,-0.000209232918537159,-1.24923018458938e-05,-0.000212484810625911,0.00024102431379068,-0.00156406326715772,0.000591511509965306,0.000713145550742492,0.00134930658572094,0.000342813417723953,0.000520731413913506,-0.00111655645866888,-0.000280633177248055,-1.83883209121564e-05,-0.000234728368885805,-8.35783826804041e-05,-2.98323914883269e-05,-0.000357923986058542,0.000390300835023675,2.87034748022695e-05,0.00031488793651198,0.0787213986300109,0.0146896549606918,-0.312113631886536,-0.015513203443958,-0.0318094732129369,0.207249720445775,-0.0595216290075654,-0.24508345839538,0.02873048247321,-0.115080950631185,0.268469911874391,0.0828671259029581,-0.0635283601641771,0.230665723767721,0.0723774924409744,-0.0843431773786245,0.149351908749612,0.0307244560914599,-0.118955481331753,0.0468695674457313,-0.0480689150367753,-0.0714286413217797,-0.0119886746253507,-0.26851211747493,0.0109433551710826,-0.0591807735425491,-0.0498577881585312,0.0197842190400272
"t59",-0.0193982600982913,3.15735040529798e-05,-0.0201123344453208,-0.00766798733063453,0.00778580797126343,-0.011079776183834,-0.023331625971426,0.0182169207632875,-0.108630439932185,0.105854462273999,-0.0792650113531994,0.0807969335451392,-0.090726930075481,-0.0938719920693559,0.410833419682697,-0.0604677088567445,0.0239736075006823,0.011292197747816,0.00422684155774862,0.0857368666358137,-0.00680426489611819,0.0376522393827338,-0.0366195153877631,-0.00253454129572218,0.00577607467007788,-0.00173821670654189,0.00156230416538944,0.0190197995425694,-0.00432902087892187,0.0107956242087234,0.499999999999998,-0.0104357280674245,0.00278157494537817,-0.0221760200127191,0.0116784438709759,-0.0139415479998874,0.0038324360536512,-0.0221662360539908,-0.00235590580147978,-0.00163664383623338,-0.000580903592454972,9.13198637448959e-05,-0.00752387711427038,0.00508199701208838,0.00122850899853784,-0.00622725930224098,0.000369772315754149,0.00923013718391864,0.000743372711867804,0.00131856878142042,-0.00127721598661159,-0.000132414455681225,-0.000241439682388868,-0.00013831664432643,-0.000209232918537296,-1.2492301846526e-05,-0.000212484810625558,0.000241024313790114,-0.00156406326715824,0.00059151150996389,0.000713145550740606,0.0013493065857227,0.000342813417723976,0.000520731413912165,-0.00111655645866861,-0.000280633177245143,-1.83883209111862e-05,-0.000234728368887665,-8.35783826800431e-05,-2.98323914887807e-05,-0.000357923986058181,0.000390300835022713,2.87034748001243e-05,0.000314887936513171,-0.0787213986300106,-0.0146896549606919,0.312113631886538,0.0155132034439582,0.0318094732129365,-0.207249720445775,0.0595216290075664,0.245083458395381,-0.0287304824732096,0.115080950631186,-0.268469911874392,-0.0828671259029585,0.063528360164177,-0.230665723767722,-0.0723774924409741,0.084343177378625,-0.149351908749612,-0.0307244560914599,0.118955481331754,-0.0468695674457312,0.0480689150367759,0.0714286413217794,0.0119886746253506,0.268512117474932,-0.0109433551710832,0.05918077354255,0.0498577881585312,-0.0197842190400271
"t56",-0.0193982600982913,3.15735040530003e-05,-0.0201123344453207,-0.00766798733063456,0.00778580797126343,-0.011079776183834,-0.0233316259714261,0.0182169207632876,-0.108630439932185,0.105854462273999,-0.0792650113531996,0.0807969335451393,-0.0907269300754812,-0.0938719920693561,0.410833419682698,-0.0604677088567446,0.0239736075006822,0.011292197747816,0.00422684155774863,0.0857368666358139,-0.00680426489611827,0.0376522393827338,-0.0366195153877629,-0.00253454129572236,0.0057760746700781,-0.00173821670654172,0.00156230416538961,0.0190197995425698,-0.00432902087892165,0.0107956242087219,-0.500000000000001,-0.0104357280674247,0.00278157494537766,-0.0221760200127191,0.0116784438709764,-0.0139415479998879,0.00383243605365162,-0.0221662360539908,-0.00235590580147867,-0.00163664383623744,-0.000580903592455655,9.13198637429714e-05,-0.00752387711427079,0.0050819970120887,0.00122850899853695,-0.00622725930224069,0.000369772315754624,0.00923013718391783,0.000743372711867483,0.0013185687814205,-0.00127721598661174,-0.00013241445568116,-0.000241439682388892,-0.000138316644326396,-0.000209232918537577,-1.24923018459848e-05,-0.000212484810625709,0.00024102431379147,-0.00156406326715738,0.000591511509964087,0.000713145550740878,0.00134930658572181,0.000342813417724279,0.000520731413913439,-0.00111655645866722,-0.000280633177246772,-1.83883209121632e-05,-0.000234728368887258,-8.35783826799527e-05,-2.9832391487637e-05,-0.000357923986060026,0.000390300835023841,2.87034748010046e-05,0.000314887936512297,-0.00178965170016603,0.0260845549064097,0.0807513622382451,0.171224296558699,-0.13939709317027,0.216721284957838,0.0874666694892259,-0.00775843857045414,-0.0758097660407104,0.123005269296437,-0.0648297900737195,-0.183860928557871,-0.26884886592105,0.0653805412365961,0.162379539865542,-0.104478099728957,0.303753933258666,0.0521843065256101,0.0332854999766936,0.0684811980256914,0.147528349979498,-0.0163940352603638,-0.148384054411082,0.189446443588015,-0.0939414956894453,0.152327730499978,0.0580909910090254,-0.0226622893123151
"t57",-0.0193982600982913,3.15735040529711e-05,-0.0201123344453207,-0.00766798733063458,0.00778580797126342,-0.011079776183834,-0.0233316259714261,0.0182169207632876,-0.108630439932185,0.105854462273999,-0.0792650113531996,0.0807969335451394,-0.0907269300754812,-0.0938719920693561,0.410833419682698,-0.0604677088567445,0.0239736075006822,0.011292197747816,0.00422684155774865,0.0857368666358139,-0.00680426489611827,0.0376522393827338,-0.036619515387763,-0.00253454129572233,0.00577607467007809,-0.00173821670654182,0.00156230416538966,0.0190197995425697,-0.0043290208789216,0.0107956242087218,-0.499999999999999,-0.0104357280674247,0.00278157494537779,-0.0221760200127191,0.0116784438709763,-0.0139415479998879,0.00383243605365168,-0.0221662360539907,-0.00235590580147868,-0.00163664383623754,-0.000580903592455538,9.13198637432643e-05,-0.00752387711427052,0.00508199701208812,0.00122850899853662,-0.00622725930224099,0.000369772315753168,0.0092301371839179,0.000743372711867494,0.00131856878142041,-0.00127721598661188,-0.000132414455681327,-0.000241439682388826,-0.000138316644326961,-0.000209232918537196,-1.24923018459415e-05,-0.000212484810625575,0.000241024313790578,-0.00156406326715805,0.000591511509964927,0.000713145550741932,0.00134930658572128,0.000342813417724251,0.000520731413911846,-0.00111655645866789,-0.000280633177246428,-1.83883209111972e-05,-0.000234728368887205,-8.35783826810266e-05,-2.98323914890776e-05,-0.000357923986057536,0.000390300835022605,2.87034748015461e-05,0.000314887936513647,0.00178965170016554,-0.0260845549064097,-0.0807513622382455,-0.171224296558699,0.139397093170271,-0.216721284957838,-0.0874666694892265,0.007758438570454,0.0758097660407104,-0.123005269296437,0.0648297900737198,0.183860928557872,0.26884886592105,-0.0653805412365959,-0.162379539865542,0.104478099728958,-0.303753933258666,-0.0521843065256102,-0.0332854999766935,-0.0684811980256916,-0.147528349979498,0.0163940352603638,0.148384054411082,-0.189446443588016,0.0939414956894448,-0.152327730499979,-0.0580909910090257,0.0226622893123155
"t32",-0.153781744781728,-0.000135433576860864,0.142201718660384,0.00251376318458982,-0.00371414451139328,0.137916589936719,0.00356199581910013,-0.00638217784311629,0.0127734238111592,-0.0193399911096678,0.0213647625556947,-0.0945979380650999,-0.0110794387240397,-0.0064687198005377,0.0163196662620653,0.0255059301944113,3.7105814973728e-06,4.54532915791783e-06,-2.16732393949551e-05,-0.00640816487689505,0.000218306269025706,-0.0140603532833602,0.00147140668579906,-0.000196860182252075,-2.77944026256735e-05,2.04992314932623e-05,-0.0037178251099936,-0.00201163966615585,0.00112148841704436,-0.0240949659084118,-7.61358824404376e-17,0.510753376662935,0.00415711687302552,-0.0686473703142758,0.131413661351717,-0.20946420533698,-0.0105485835759035,0.0681270854308568,-0.00115979088628616,-0.00101290731054672,-0.0611748961698232,1.86606442846534e-09,6.47365395188134e-05,0.000286443151345833,-1.13735942842644e-05,0.00711699663826662,0.00018739827699222,0.0139692133547553,-0.00103618365374032,0.000167431642948704,-0.00503308522942285,-0.000721354304780756,-0.626394677132148,0.000881419442358075,0.0012462991814256,0.106478367412004,0.000150982259713769,-6.40864915387469e-05,0.001733890912846,-0.000101434673076065,-0.000134155431212467,-0.00137064355157451,-0.0512685639783783,0.000316486677241826,-0.000322669359220888,-7.6071705929933e-05,-6.07643941317654e-06,-0.0151651096964951,-0.00104255150812711,-0.416381054525471,0.000241359379997445,-3.5647158720444e-05,-2.66461815939303e-06,-0.000195365548195863,9.43689570931383e-16,3.62557206479153e-16,8.10224283498417e-16,1.03042574473022e-15,6.66133814775094e-16,-5.7072402359637e-16,3.79904441238921e-16,6.15826833971767e-17,-5.07406616723216e-17,-1.29020058525775e-16,2.70616862252382e-16,-2.32452945780892e-16,-3.51281503885303e-17,2.60859042700012e-16,1.05991604382183e-15,9.66240976119082e-16,-2.51534904016637e-17,-5.46573420204255e-16,7.80625564189563e-17,2.25514051876985e-17,-4.96130914129367e-16,1.17961196366423e-15,-1.67183974997265e-15,-1.12236608895699e-15,-1.51267887105178e-15,2.60642202265515e-16,2.77555756156289e-17,-4.82686807190547e-16
"t88",-0.159955469075791,-0.000143870746435636,0.155807873217085,0.002810018616598,-0.00417250749887267,0.158805869361634,0.00470767056007391,-0.00852278247064961,0.0204966352040869,-0.0361316717651922,0.0418005065026832,-0.196300348863789,-0.0263423184674016,-0.0166342122337291,0.048141724883519,0.103380641034822,-1.54505920436073e-05,-8.95467021994143e-06,9.41760493121044e-06,0.00190739644428287,5.70440996076824e-05,-0.00446586936495947,0.000570796242959686,-7.84813147077998e-05,-1.2057793903817e-05,9.09791517470643e-06,-0.00182977436700282,-0.0011046940506254,0.00068490977846896,-0.0158226614939457,3.55431655857106e-16,0.383726423174811,0.00353163163683463,-0.0813329443513844,0.169674127846607,-0.27270902163814,-0.0212922702532966,0.140181886473767,-0.00373222622756159,-0.00356323625899538,-0.227468896144236,1.16272846956857e-07,-0.00102141305401761,-0.00129077539011288,3.60004561705289e-05,-0.0162522970663468,-0.000372074939883785,-0.0198500489295997,0.00132561558058303,-9.67872028780747e-05,0.00169884177827033,0.000240867647874255,0.203132852684441,-0.000278101941699582,-0.00039167384585607,-0.0333752457754689,-3.68507067424915e-05,5.13604532245172e-06,0.000578304275719999,-5.11854782345904e-05,-6.84625995971111e-05,-0.000726357477463874,-0.127663441394803,0.000886024170793847,-0.00107167302741282,-0.000265246361631657,-2.42576777544259e-05,-0.0678974972031061,0.00171264091555191,0.682616534300744,-0.000274705804164505,3.88479229932969e-05,2.89795869384522e-06,0.000210734140581076,-1.31838984174237e-15,-7.58074159001865e-16,-9.19945543353951e-17,-5.83951290100693e-16,-1.83880688453542e-16,4.81385764583564e-16,4.42354486374086e-17,3.69062419514066e-16,1.50487261540988e-16,-5.26271734524464e-16,-1.0842021724855e-17,2.03830008427275e-16,4.20887283358873e-16,5.41884245808255e-16,-1.10241676898326e-15,-2.18575157973078e-16,-3.23959609138669e-16,5.26651205284834e-17,-3.10515502199848e-16,4.73579508941668e-16,7.91901266783412e-16,1.45716771982052e-16,1.14383329197221e-15,4.04190569902596e-16,9.47159017883337e-16,3.20923843055709e-17,3.46944695195361e-17,-8.00358043728799e-16
"t89",-0.164633247265439,-0.000150296237168196,0.166243512279145,0.00303822719195661,-0.00452595790888065,0.174995110633637,0.00561692248386794,-0.0102242494853716,0.0267756115828344,-0.0499719018117355,0.0587033827344175,-0.28076579118124,-0.0391216494317218,-0.0251793551435046,0.0750503241683399,0.169896575505708,-3.24640405651523e-05,-2.11161254787938e-05,3.87898758511911e-05,0.0098594355946547,-0.000119793995950327,0.00643210160858652,-0.000512984772342608,6.5478094168802e-05,7.82238768482109e-06,-5.47870723245809e-06,0.000748277204268028,0.000259944335858079,-6.55593607988563e-05,0.000242474122720312,1.85280795610162e-16,0.0407742606512183,0.000679258262184454,-0.0286291167319908,0.064895028177479,-0.105062480994922,-0.0106879535042395,0.0709332656385212,-0.00217361699298454,-0.0021172802438977,-0.136726185927179,8.3665709442638e-08,-0.000775341365708313,-0.00108654895570298,3.21610374845712e-05,-0.0156538287105535,-0.000372891981496432,-0.0223681641084915,0.00156127753921211,-0.000182668886479345,0.00503842586554798,0.000721458504287341,0.625009783745846,-0.000877666245401568,-0.00124063959217567,-0.105975051104107,-0.000148398171377115,6.3004069066785e-05,-0.00204026388822232,0.000133178286391891,0.000176793023037884,0.00182941668994667,0.172075676469051,-0.00116837300096639,0.00137430313792987,0.000337729265209629,3.03296453323389e-05,0.0837416236669672,-0.00137874026174261,-0.549187916548952,0.000193396851962049,-2.68366784658337e-05,-2.00013662787431e-06,-0.000144913661324947,1.02522157430229e-15,5.908901840046e-16,-6.3660285810202e-16,5.82379196950589e-16,-1.82145964977565e-17,-1.79760720198097e-16,-5.03069808033274e-16,-7.21644966006352e-16,-5.26705415393458e-16,-5.66658265449549e-16,-1.29616369720642e-16,3.02709246557953e-16,-1.74664969987415e-16,-5.10225542371678e-16,5.76795555762288e-16,-1.4506625067856e-16,3.86734914925579e-16,5.62402771922543e-16,3.12033385241328e-16,-1.10805462028019e-15,-4.46691295064028e-17,8.53483950180589e-16,-1.32630451760152e-15,9.79739293166526e-16,3.50414142147315e-16,1.12431765286747e-16,-1.2038980923279e-15,-7.37420107616016e-16
"t110",-0.167771331524474,-0.000154620204360084,0.173296282294334,0.00319286265680916,-0.0047656086648747,0.186005174965534,0.0062440882632378,-0.0113989105505988,0.0311679233754706,-0.0597301286508809,0.0706448050750299,-0.340577425590489,-0.0482125987222537,-0.0312717605545975,0.0942991082534652,0.21774540569285,-4.49647926172088e-05,-3.01211422674211e-05,6.10835689860353e-05,0.0159324089425074,-0.000263922267955088,0.0154526864566102,-0.00143214712455021,0.000188095288016527,2.50144628398674e-05,-1.81431803060184e-05,0.00304415633939698,0.00151688354237002,-0.000785982994464141,0.0161881886224045,-1.49432936926853e-16,-0.325121828124673,-0.00260142483515262,0.0470917162102508,-0.0945922158299563,0.151536081312798,0.0106322927965318,-0.0698161275992316,0.00179087766798131,0.00170327419445731,0.108515225534136,-5.47272961841026e-08,0.000482002171957609,0.000617262296481033,-1.74299764766003e-05,0.00802982202514333,0.000186173908632589,0.0103856335286535,-0.000707172872629708,6.80295755651674e-05,-0.00168300251675524,-0.000240555544425934,-0.207393965076851,0.000289946714362416,0.000409600778098304,0.0349734054357579,4.72568567627544e-05,-1.84141641096569e-05,0.000502582973835975,-3.14074792032766e-05,-4.16417317652767e-05,-0.000429116600059641,-0.0351706901073956,0.000237332294345128,-0.000276931971554728,-6.79134023298042e-05,-6.06637639413674e-06,-0.0166815942489544,0.000236589899992707,0.0942161160420735,-3.13688595605969e-05,4.31676944161035e-06,3.21599584913487e-07,2.32626194571137e-05,0.015987612663987,0.100500024920823,-0.159626198910456,0.037149225677866,0.0326940336263012,-0.137048194869111,-0.178522619405513,-0.336474998978183,-0.25914066303378,0.00188163921063699,-0.00361689248687513,-0.0404364867329292,0.152931824884791,-0.121942344170275,-0.0609578785826136,0.294482515603752,0.153099012815761,0.0728615927378732,0.0271157376427181,-0.00195063927808032,0.178391960154221,0.0226708966607877,-0.00716590472462898,0.171783851814961,0.0636363963365573,0.0659102436156535,-0.0235382334837888,-0.003673702747238
"t111",-0.167771331524474,-0.000154620204360082,0.173296282294334,0.00319286265680917,-0.00476560866487471,0.186005174965534,0.00624408826323781,-0.0113989105505988,0.0311679233754705,-0.059730128650881,0.0706448050750298,-0.340577425590489,-0.0482125987222537,-0.0312717605545975,0.0942991082534653,0.21774540569285,-4.49647926171359e-05,-3.01211422673092e-05,6.10835689860492e-05,0.0159324089425074,-0.000263922267955075,0.0154526864566102,-0.00143214712455018,0.000188095288016471,2.50144628398813e-05,-1.81431803059073e-05,0.00304415633939699,0.0015168835423698,-0.000785982994464052,0.0161881886224044,-4.98726843069035e-17,-0.325121828124672,-0.00260142483515273,0.0470917162102507,-0.0945922158299563,0.151536081312798,0.0106322927965317,-0.0698161275992313,0.00179087766798164,0.00170327419445748,0.108515225534136,-5.47272960043669e-08,0.000482002171957911,0.000617262296481054,-1.74299764766055e-05,0.00802982202514328,0.000186173908631825,0.0103856335286535,-0.00070717287262975,6.80295755646557e-05,-0.00168300251675491,-0.000240555544426414,-0.20739396507685,0.000289946714362867,0.00040960077809782,0.034973405435758,4.7256856762611e-05,-1.8414164110408e-05,0.000502582973835815,-3.14074792020448e-05,-4.1641731765075e-05,-0.00042911660005986,-0.035170690107395,0.000237332294345102,-0.00027693197155402,-6.79134023284581e-05,-6.06637639482819e-06,-0.0166815942489546,0.000236589899992983,0.0942161160420721,-3.13688595610198e-05,4.31676944159775e-06,3.21599584125719e-07,2.32626194570686e-05,-0.0159876126639874,-0.100500024920824,0.159626198910456,-0.0371492256778663,-0.0326940336263015,0.137048194869111,0.178522619405513,0.336474998978183,0.259140663033781,-0.00188163921063654,0.00361689248687531,0.0404364867329288,-0.152931824884792,0.121942344170275,0.0609578785826135,-0.294482515603752,-0.153099012815761,-0.0728615927378734,-0.0271157376427184,0.00195063927808109,-0.178391960154222,-0.022670896660788,0.00716590472462961,-0.171783851814962,-0.063636396336558,-0.0659102436156537,0.0235382334837896,0.00367370274723929
"t21",-0.152037948246734,-0.000132896283676051,0.1377293381562,0.00241080163051213,-0.003552665306629,0.130052595982024,0.00295707997756923,-0.00522507399933336,0.00665949372526789,-0.0018093952653952,-0.00171522765053945,0.031979472436632,0.0124300396045637,0.0111265427807427,-0.0506442908387974,-0.223619927879366,-9.3088602940413e-05,-3.42122290900749e-05,2.12088388750684e-05,0.00401900910551268,8.36064743804273e-05,-0.00620979590890907,0.00073699546886952,-0.000100094314762381,-1.47410914421511e-05,1.09827114020446e-05,-0.00206900144776023,-0.00114505142382927,0.000637644393190962,-0.0134620800414408,-4.19872144005335e-16,0.263235920469165,0.00183611740870603,-0.000913759580079464,-0.0227652588288508,0.0405230481236161,0.0217418181916537,-0.14938529681157,0.00867695776370987,0.00940467373557235,0.647904991189031,-7.15932234342482e-06,-0.0168264589429366,-0.00661662157696119,0.000134738478570089,-0.045650403057074,-0.000924239882485002,-0.0366055814709596,0.00222098694567738,-7.11870178716123e-05,0.000578758978155013,8.05323932625372e-05,0.064488839814359,-8.39924168341364e-05,-0.000117431562392726,-0.00995802957527927,-6.41017755355697e-06,-6.7080746639402e-07,-0.000499254680246265,5.75725838347001e-05,7.7575629710946e-05,0.000843698295920775,0.438700827548373,-0.00333236619133294,0.00461095245853605,0.00118651696027196,0.000121091977212899,0.372568388655646,0.000392131723110791,0.153514925362228,0.000122096832329863,-2.0147752783919e-05,-1.51302192635357e-06,-0.000112967493520663,5.03069808033274e-16,-9.2374025095765e-17,1.24466409401336e-16,7.25764934261797e-16,3.1485231088979e-16,7.64579372036778e-16,9.0726037793587e-16,-6.71771666072019e-16,1.42767742072891e-15,-2.16623594062604e-16,-1.15695213825928e-15,-1.49186218934005e-16,6.5897808043669e-16,-1.62765851144386e-15,5.57279916657549e-16,8.9229838795557e-16,1.64365049348802e-16,-1.29255194871933e-15,5.1911600018606e-16,5.99346960949987e-16,-4.84855211535518e-16,-3.59608176569992e-15,5.93058588349571e-17,1.94072188874905e-17,8.08381139805192e-16,-9.19186601833211e-16,1.75900960464048e-15,1.20823490101785e-15
"t24",-0.156484184454953,-0.000138831637875944,0.146954120136581,0.0026065888051314,-0.00385360928566098,0.143310625190055,0.00352821821337146,-0.00626819472780018,0.00869957510345653,-0.002502483780118,-0.00240881447787726,0.0457398162163222,0.0184601690406993,0.016842346860745,-0.0789516880403398,-0.367498784890883,-0.000195593293349306,-8.06763068465302e-05,8.73564173569635e-05,0.0207744758825028,-0.000175575628719098,0.00894384384999739,-0.000662350983347768,8.35101322165322e-05,9.56315334933906e-06,-6.61371965311047e-06,0.000846107939249589,0.000269440784736244,-6.10351321416397e-05,0.000206299430047711,-2.21266760724664e-16,0.0279710996839105,0.000353150625110693,-0.000321642476999881,-0.00870699694711977,0.0156117019809968,0.0109136103931425,-0.0755902720941617,0.00505338682400515,0.00558827101356086,0.38944040169909,-5.15158774736829e-06,-0.0127727461535049,-0.00556973995614049,0.000120368731993129,-0.043969390117952,-0.000926269426436,-0.0412492511496139,0.00261582398695674,-0.000134353022924032,0.00171648369072238,0.00024121454460512,0.198422634712921,-0.000265072975326245,-0.000371968277211614,-0.0316193235021019,-2.58138502900023e-05,-8.22882140035126e-06,0.00176137604007117,-0.000149796745567065,-0.00020032587389337,-0.00212495333460311,-0.591318398150217,0.00439428947380966,-0.00591304089074213,-0.00151075211239867,-0.00015140265118928,-0.459508569213981,-0.000315680765089604,-0.123507910785106,-8.59579326258966e-05,1.39183441879809e-05,1.04426973513913e-06,7.76833457188956e-05,-4.1286418728248e-16,-1.51571463713474e-16,2.70454231926509e-16,-8.50177133554508e-16,-1.77809156287623e-15,-4.97431956736349e-16,-1.047339298621e-15,4.26091453786803e-16,-6.22006786354934e-16,1.62288802188493e-15,1.33020764542247e-15,2.95987193088543e-16,1.13949648328227e-16,2.06318252413129e-15,-3.26995375221628e-16,-7.07767178198537e-16,1.09721259855533e-16,2.1171351347396e-15,-9.65807295250087e-16,-8.67361737988404e-19,6.74373751285984e-16,2.34534613952064e-15,1.35790901092947e-15,-1.01752373887765e-16,-1.23165366794353e-16,3.97360096215937e-16,-3.46944695195361e-16,1.52764086103208e-16
"t47",-0.159466938936096,-0.000142825772783796,0.153188550568774,0.00273925533929554,-0.0040576589912061,0.15232721540834,0.00392216663119854,-0.00698834580652195,0.010126666551942,-0.00299115448309984,-0.00289881470751794,0.055483785216131,0.0227498772478274,0.0209175268868064,-0.099201087534417,-0.470999322790976,-0.000270909342145296,-0.000115080890127349,0.000137562743598721,0.0335706280698003,-0.000386816699465234,0.0214869762856977,-0.00184914661679579,0.000239894923194491,3.05810902924558e-05,-2.19018653611295e-05,0.00344215329878996,0.00157229927960006,-0.000731742581750622,0.0137730742103118,1.92156535994861e-16,-0.223033230244944,-0.0013524970660711,0.000529066138851926,0.0126914828082101,-0.0225174212375385,-0.0108567745098395,0.0743997902011211,-0.00416356590880898,-0.00449555878891109,-0.309086461645241,3.36974936292174e-06,0.00794036234894905,0.00316413766548803,-6.52349653852886e-05,0.0225546339959146,0.00046245885704947,0.0191522023753694,-0.00118482442531116,5.00357740248882e-05,-0.000573362881291797,-8.04280436863909e-05,-0.0658416204742822,8.75697779925515e-05,0.000122806411092585,0.0104348656492456,8.22032653389151e-06,2.40503303887917e-06,-0.000433883878145053,3.53266159123482e-05,4.71846465618837e-05,0.00049843906817025,0.120860057405518,-0.000892614603358427,0.00119152028876242,0.000303794567417283,3.02827632604597e-05,0.091535549107928,5.41703776372331e-05,0.0211884407941208,1.39423278566713e-05,-2.23881218860988e-06,-1.67906885781971e-07,-1.2470308825572e-05,-0.0587671796266534,-0.170947161422136,0.191840363155097,0.206148416723705,0.0250240309765636,-0.0516776117728507,0.0321218868695354,0.0219921128847034,0.0169187186446092,0.0799104070709385,0.36056394530748,0.142768057178296,-0.099017145796237,-0.0770547532087741,0.165511164147073,0.202844421394145,-0.0558214627405758,0.314656101753217,0.0450380024058591,0.0455285959696839,0.0492637647572349,0.065022140169539,0.148966312260177,-0.0717618135512497,0.00446384647032908,0.0224887279542629,0.0216358186701374,-0.0255665829375707
